,close,high,low,open,vol,pct_change,vwap
2003-12-31,7.446040153503418,7.663497484229439,7.408547362319861,7.51352703461072,840100,,
2004-01-02,7.68599271774292,7.783473686806203,7.491030779616356,7.648499927316197,912100,3.2225526493649514,
2004-01-05,8.053418159484863,8.233382643301049,7.685990492914661,7.685990492914661,2158900,4.780455241568871,
2004-01-06,7.820967197418213,8.158400912099948,7.685993425499294,8.05342123226128,1091900,-2.8863639943107033,
2004-01-07,8.008427619934082,8.045919685440603,7.730982187517024,7.820964431940234,925000,2.396895649655084,
2004-01-08,8.765776634216309,8.848260878406302,8.098408273712806,8.173393105113053,12054100,9.456900283359992,
2004-01-09,8.158397674560547,8.78827407340429,8.158397674560547,8.76577797693467,1802200,-6.928980568417864,
2004-01-12,8.35335636138916,8.413344498822314,8.165893253131806,8.173391233974694,1593800,2.38966883701357,
2004-01-13,8.375860214233398,8.518332006103032,8.218391015263947,8.428349708851306,735800,0.2693989322454238,
2004-01-14,8.278375625610352,8.43584475633319,8.248381539525784,8.375856584164053,516100,-1.1638755438801107,
2004-01-15,8.0684175491333,8.353361743074677,8.053420147555375,8.315868954245332,1128300,-2.536223118790537,
2004-01-16,8.135906219482422,8.300873382512163,7.873457354938231,8.248383895649576,1062900,0.8364548554675499,
2004-01-20,8.398351669311523,8.660800449493138,8.28587402929963,8.435844454353953,1101100,3.225767883123387,
2004-01-21,8.413350105285645,8.713290992325131,8.225886872107095,8.375857315626838,862800,0.17858785348232598,
2004-01-22,8.398351669311523,8.848263659589891,8.323366814342059,8.848263659589891,661800,-0.17826948583417046,
2004-01-23,8.09841537475586,8.518332801121597,7.98593695635676,8.518332801121597,1029700,-3.5713709828520734,
2004-01-26,7.760977745056152,7.925944866982905,7.386051297760985,7.873455393198524,2755100,-4.16671180823297,
2004-01-27,8.80327033996582,9.298172997067969,8.135901908770906,8.43584269637365,11590600,13.429913461272625,
2004-01-28,8.248381614685059,8.998234488747336,8.158399355611436,8.998234488747336,4004400,-6.30321123686991,
2004-01-29,8.480833053588867,8.533322505718038,8.173392892948314,8.210885665232787,1776200,2.8181460286701876,
2004-01-30,8.480833053588867,8.563316580522585,8.308366587126354,8.480833053588867,1187400,0.0,
2004-02-02,8.488333702087402,8.720788391171608,8.398351449410884,8.600812054269584,2016900,0.08844235526321853,
2004-02-03,8.180892944335938,8.51082853690424,8.090910705030565,8.43584297992546,1637600,-3.6219211984545474,
