,close,high,low,open,vol,pct_change,vwap
2003-12-31,8.746158599853516,8.80629649009002,8.746158599853516,8.746158599853516,466600,,33.56
2004-01-02,8.746158599853516,8.78537844265433,8.699093990550615,8.701708247766376,408600,0.0,33.48
2004-01-05,8.709554672241211,8.806298166479104,8.62065494857116,8.746160264794598,421600,-0.4185143362586352,33.28
2004-01-06,8.71216869354248,8.801068414800161,8.693865897762448,8.772306593595093,956600,0.030013260145222986,33.51
2004-01-07,8.71216869354248,8.733086744392553,8.696480155404926,8.71216869354248,537400,0.0,33.31
2004-01-08,8.746158599853516,8.767075649861804,8.652029381247717,8.693864478691694,645000,0.39014288527525753,33.42
2004-01-09,8.688640594482422,8.738319493178203,8.657264500433932,8.722631944867981,750000,-0.6576373468925811,33.28
2004-01-12,8.704327583312988,8.759235987433614,8.683409526070157,8.688639040380865,483400,0.18054595146366204,33.32
2004-01-13,8.688640594482422,8.72786146011407,8.657264500433932,8.693870109728511,666800,-0.1802205705198845,33.26
2004-01-14,8.774923324584961,8.798455637035586,8.680794074782462,8.680794074782462,505800,0.993052125522742,33.52
2004-01-15,8.693865776062012,8.699095288701326,8.62326885157261,8.654644929980938,1646800,-0.9237408182912299,33.17
2004-01-16,8.746158599853516,8.751388111712437,8.68340545497385,8.691250221475933,895000,0.6014910413672192,33.35
2004-01-20,8.670336723327637,8.75923647671982,8.659877694121986,8.714787098737691,1586000,-0.8669163228660071,33.26
2004-01-21,8.746158599853516,8.78537844265433,8.659873150322401,8.701708247766376,586800,0.8744974843004627,33.4
2004-01-22,8.782769203186035,8.803686265144602,8.720016022454397,8.720016022454397,465000,0.41859066371301434,33.56
2004-01-23,8.790611267089844,8.848134921787295,8.74877615388109,8.811529322408107,371400,0.08928919481299147,33.62
2004-01-26,8.71216869354248,8.790609389375126,8.667719331627422,8.790609389375126,720000,-0.892344925330002,33.23
2004-01-27,8.735699653625488,8.7409291655308,8.659873227139602,8.680791274760844,1116400,0.2700930263259238,33.24
2004-01-28,8.706938743591309,8.829829792595323,8.667718896358283,8.738314820863234,1134200,-0.32923419044338376,33.38
2004-01-29,8.623270034790039,8.798455241248146,8.589278696684254,8.727858307071985,841400,-0.9609428900927197,33.18
2004-01-30,8.652031898498535,8.693867008114157,8.6049672755025,8.625885329024156,588800,0.3335377831432673,33.08
2004-02-02,8.604968070983887,8.675565012004236,8.589279529392327,8.623270870793483,765400,-0.5439627138084879,32.99
2004-02-03,8.636345863342285,8.667722952725741,8.570978423268722,8.589281226695082,603800,0.36464740019437336,33.03
2004-02-04,8.720015525817871,8.929192118057989,8.641574802441783,8.644190058430137,2422600,0.9688086118774919,33.54
2004-02-05,8.772305488586426,8.798453048855322,8.714782850849726,8.756617949852524,771000,0.5996544686616367,33.51
2004-02-06,8.845520973205566,8.850749489790369,8.75400597412653,8.772308774456775,509800,0.8346207814399653,33.75
2004-02-09,8.942262649536133,8.968409216793308,8.795839279584172,8.795839279584172,699200,1.0936798027342043,34.06
2004-02-10,8.952722549438477,8.952722549438477,8.850748533353809,8.926574982200984,591000,0.11697151282943352,34.07
2004-02-11,8.80018138885498,8.984285807706048,8.784401669400102,8.921163920021431,2735800,-1.7038522051938676,33.91
2004-02-12,8.787030220031738,8.823850898668232,8.779140361263417,8.800180319075022,1039600,-0.1494420199099289,33.49
2004-02-13,8.763359069824219,8.85015152377736,8.721278153652806,8.765989691434534,882000,-0.2693873767903532,33.32
2004-02-17,8.77125072479248,8.876453538414975,8.731800422150334,8.731800422150334,1139400,0.09005285422385434,33.42
2004-02-18,8.731796264648438,8.794917120137264,8.70812569301815,8.771246548506976,1612600,-0.44981566918982363,33.24
2004-02-19,8.687088012695312,8.794920434472242,8.68445839409561,8.744949654771617,1383200,-0.5120166641327972,33.29
2004-02-20,8.563474655151367,8.66604682185645,8.560844033637412,8.660786582116682,788200,-1.422955049647212,32.72
2004-02-23,8.481943130493164,8.600296025994899,8.421451873522994,8.573994825167722,1266600,-0.9520846144988271,32.27
2004-02-24,8.408299446105957,8.481941287488395,8.36884865672551,8.455641095664099,1374800,-0.868240723313185,32.05
2004-02-25,8.41618824005127,8.48193971067667,8.358327126492725,8.41618824005127,1300200,0.0938215152288091,31.98
2004-02-26,8.442490577697754,8.442490577697754,8.389889688783786,8.389889688783786,1055600,0.3125207860883661,32.01
2004-02-27,8.500354766845703,8.521395730718949,8.431973640834412,8.442493119482657,1384200,0.6853924042368176,32.2
2004-03-01,8.55295467376709,8.563475153859299,8.445122261042446,8.500353276594243,1387400,0.6187966074844731,32.41
2004-03-02,8.587146759033203,8.618707199794743,8.495094052153586,8.552955696290011,1395400,0.39976927939282536,32.61
2004-03-03,8.573994636535645,8.589775356684768,8.5029839040851,8.560844538055477,676800,-0.15316056504709463,32.53
2004-03-04,8.642372131347656,8.645001748321905,8.552950104908195,8.560839959118608,587000,0.7974986888916513,32.75
2004-03-05,8.679194450378418,8.710754876550103,8.610813359791791,8.613442977269491,689000,0.4260672703180646,32.93
2004-03-08,8.718647956848145,8.758098248791715,8.689717140783324,8.705496856245507,1189000,0.4545756716858307,33.17
2004-03-09,8.718647956848145,8.771248346106237,8.67919666161646,8.74494815147719,842400,0.0,33.17
2004-03-10,8.481943130493164,8.734428638704717,8.481943130493164,8.692347720669458,824200,-2.714925840870297,32.69
2004-03-11,8.521392822265625,8.595034164110556,8.476681290939748,8.495091626400981,1117400,0.4651020546298623,32.44
2004-03-12,8.52402400970459,8.534544489987544,8.487203332002471,8.495093190570577,539600,0.0308774339341511,32.37
2004-03-15,8.563474655151367,8.618705667486696,8.49509254182255,8.49509254182255,615800,0.46281715539353563,32.59
2004-03-16,8.447750091552734,8.58977353287534,8.447750091552734,8.547692624700641,453000,-1.3513739254079393,32.38
2004-03-17,8.560842514038086,8.608183660004508,8.442489649122026,8.442489649122026,768200,1.3387283153468044,32.51
2004-03-18,8.573994636535645,8.59240497506552,8.47405308545581,8.52665347937648,657600,0.1536311697825532,32.47
2004-03-19,8.560842514038086,8.587143708068302,8.513501368071662,8.54769241866696,599400,-0.1533955064715653,32.53
2004-03-22,8.437232971191406,8.508243708378636,8.418821628145222,8.460902548061636,670400,-1.4438946008408005,32.11
2004-03-23,8.371481895446777,8.447753383115161,8.355701674143697,8.410932699526576,1296600,-0.779296671896268,31.88
2004-03-24,8.384631156921387,8.426712578924057,8.337290497751145,8.408301737328577,910800,0.15707208877511203,31.89
2004-03-25,8.33729076385498,8.410932126010772,8.3030997014448,8.38726154484808,1559000,-0.564609130448479,31.72
2004-03-26,8.355700492858887,8.403041651719477,8.324139553070452,8.324139553070452,513000,0.22081188632305793,31.8
2004-03-29,8.376739501953125,8.392519718293345,8.345178567628654,8.392519718293345,869800,0.251792283749519,31.83
2004-03-30,8.353068351745605,8.379369044931925,8.34517799329651,8.376738925448894,983200,-0.2825819067430735,31.8
2004-03-31,8.455642700195312,8.468792798602806,8.350439906358975,8.353070026369295,807400,1.2279840668162567,32.03
2004-04-01,8.581884384155273,8.581884384155273,8.468791745988737,8.508242036307808,583400,1.492987445614813,32.42
2004-04-02,8.505609512329102,8.634482824566575,8.492459420048803,8.634482824566575,1236600,-0.8887893195927754,32.49
2004-04-05,8.521392822265625,8.537172536496374,8.468791433824373,8.468791433824373,666200,0.18556353796450598,32.34
2004-04-06,8.526649475097656,8.526649475097656,8.489828815329597,8.516130003226591,652200,0.06168771868251266,32.35
2004-04-07,8.442490577697754,8.50561244702498,8.442490577697754,8.495091968255762,439400,-0.9870101690668931,32.18
2004-04-08,8.410928726196289,8.455640251780936,8.368847821504337,8.442489153893277,704600,-0.3738452677085724,31.99
2004-04-12,8.284684181213379,8.416187104724703,8.195262153094172,8.413556986057214,754800,-1.500958444573608,31.45
2004-04-13,8.055870056152344,8.253124470375548,7.982228729227788,8.245234614858727,1620200,-2.7618931519429735,30.66
2004-04-14,7.98486328125,8.02431408566782,7.940152235804685,8.01379360361283,963200,-0.8814290003115843,30.36
2004-04-15,8.061134338378906,8.090065160838412,8.008533435850186,8.008533435850186,1085200,0.9551955298721992,30.67
2004-04-16,8.092694282531738,8.137405320067874,8.047983244995603,8.047983244995603,571800,0.39150748304213057,30.78
2004-04-19,8.061134338378906,8.111105622178734,8.05324447890389,8.095325401584535,570200,-0.3899806794994687,30.72
2004-04-20,8.034832954406738,8.140035753824353,8.013792494852039,8.087434354115546,930800,-0.32627398165228083,30.67
2004-04-21,8.000639915466309,8.074281751900088,7.948038532064469,8.0716516325656,814400,-0.42556004753872,30.5
2004-04-22,8.192636489868164,8.205787090357358,7.97960177838439,7.987492138677906,660800,2.3997652241628975,30.84
2004-04-23,8.224196434020996,8.245236890613056,8.168964921939303,8.179485401057361,564400,0.38522329401362576,31.21
2004-04-26,8.263648986816406,8.337290851389533,8.192637242582768,8.192637242582768,1369800,0.47971316239732165,31.43
2004-04-27,8.418818473815918,8.424078712245619,8.274165428506786,8.310986595870741,1276600,1.8777356982014215,31.88
2004-04-28,8.408299446105957,8.421450043662109,8.353068441302131,8.418819422506875,875800,-0.1249466031685742,31.87
2004-04-29,8.263648986816406,8.442492655104008,8.255758625797949,8.363591051496071,755000,-1.7203295412670072,31.79
2004-04-30,8.25838851928711,8.279428979780874,8.21367747803234,8.232087818258865,469000,-0.06365792566563888,31.39
2004-05-03,8.389890670776367,8.408301009133291,8.261017800633798,8.261017800633798,1229200,1.592346390365873,31.82
2004-05-04,8.437232971191406,8.495093609021307,8.363590608871478,8.363590608871478,618400,0.5642779181848079,32.0
2004-05-05,8.41618824005127,8.48193971067667,8.37147721996024,8.37147721996024,930800,-0.24942692956320123,32.01
2004-05-06,8.403042793273926,8.416192894013147,8.297839980783412,8.416192894013147,1069200,-0.15619240447577454,31.87
2004-05-07,8.15318775177002,8.37674300013127,8.150557631007622,8.337292191983813,1000000,-2.973387707889563,31.28
2004-05-10,7.98486328125,8.15318698097627,7.963822818784216,8.15318698097627,1592400,-2.0645234188735206,30.51
2004-05-11,7.945413589477539,8.003275249247489,7.8901825524000015,7.969084177266283,996400,-0.4940559453922799,30.26
2004-05-12,7.937465667724609,7.9824896850756035,7.895090181412574,7.969247535036459,1537000,-0.10003156743728647,29.96
2004-05-13,7.852712154388428,7.921572423654946,7.852712154388428,7.918923893472909,1299400,-1.0677654163697037,29.76
2004-05-14,7.940114498138428,7.985138517187012,7.8129880344091305,7.871254203996143,1003400,1.1130211069962037,29.92
2004-05-17,7.887143611907959,7.937464176728867,7.826228419765701,7.937464176728867,904800,-0.6671300047737083,29.77
2004-05-18,7.937465667724609,7.969247535036459,7.876550969295513,7.892441650373615,602000,0.6380263666135644,30.01
2004-05-19,7.892441749572754,8.001028997756622,7.876551068294923,7.985138316478791,630000,-0.5672329183725733,29.92
2004-05-20,7.9109787940979,7.961299352001209,7.8924390828564155,7.8924390828564155,381800,0.23487084369231415,29.94
2004-05-21,7.892441749572754,7.96130204198422,7.855363324872598,7.91098146707848,510000,-0.23432049317305692,29.86
2004-05-24,7.956006050109863,8.003678097329498,7.918927117620345,7.918927117620345,797000,0.8053819407732865,30.09
2004-05-25,8.104315757751465,8.117557901533617,7.993080032453007,8.024861379592336,1845400,1.8641226101072883,30.42
2004-05-26,8.239391326904297,8.239391326904297,8.088428599494062,8.130804084200246,1080400,1.6667115792426745,30.9
2004-05-27,8.326789855957031,8.347977595838628,8.23674183517135,8.242038896430639,1194200,1.06074011519941,31.36
2004-05-28,8.424783706665039,8.4777528084639,8.377111161437137,8.377111161437137,3114800,1.1768502916871704,31.84
2004-06-01,8.382408142089844,8.469807639110474,8.382408142089844,8.435377748531998,1157000,-0.5029869733233716,31.8
2004-06-02,8.475101470947266,8.475101470947266,8.387702007234338,8.440671593489924,1052800,1.1058078691252193,31.89
2004-06-03,8.350624084472656,8.435375023274723,8.350624084472656,8.422132373364748,886400,-1.4687421372041265,31.72
2004-06-04,8.329437255859375,8.39035193660531,8.297655397773605,8.329437255859375,789000,-0.25371551154693694,31.48
2004-06-07,8.42742919921875,8.43272625903559,8.310896409025412,8.310896409025412,433800,1.1764533467184979,31.63
2004-06-08,8.295012474060059,8.411545358931196,8.276473254794253,8.408896826870961,579800,-1.5712588267246086,31.48
2004-06-09,8.234092712402344,8.334734343313588,8.21025644360524,8.329437787590754,666200,-0.7344143465512709,31.15
2004-06-10,8.271170616149902,8.295006883471238,8.218201526112319,8.249982879103769,581200,0.45029737996162833,31.16
2004-06-14,8.204960823059082,8.300305914984758,8.183773080981778,8.289711791368298,478800,-0.8004887840367125,31.1
2004-06-15,8.265875816345215,8.355923849708603,8.207609649821226,8.210258180820812,714400,0.742416625743525,31.38
2004-06-16,8.324138641357422,8.334732255304717,8.257926912431772,8.260575442207447,553200,0.7048596701271004,31.3
2004-06-17,8.422135353088379,8.448620157123122,8.287063812306872,8.289711838070287,599000,1.177259485372728,31.66
2004-06-18,8.422135353088379,8.445971626204086,8.398299079972674,8.419487327324964,599600,0.0,31.78
2004-06-21,8.51218318939209,8.557207708832241,8.379759677397038,8.395650862548482,1952400,1.0691805881591687,32.06
2004-06-22,8.514832496643066,8.581044254749743,8.48569916142633,8.5121834605445,1065200,0.03112371047508944,32.14
2004-06-23,8.65784740447998,8.65784740447998,8.514830803248662,8.514830803248662,775000,1.6795974306399675,32.48
