,Adj Close,close,high,low,open,vol,pct_change,vwap
2017-08-25,,,,,,,,35.31
2017-08-28,,,,,,,,35.39
2017-08-29,,,,,,,,40.4
2017-08-30,,,,,,,,39.84
2017-08-31,,,,,,,,40.58
2017-09-01,,,,,,,,40.77
2017-09-05,,,,,,,,41.38
2017-09-06,,,,,,,,41.79
2017-09-07,,,,,,,,41.66
2017-09-08,,,,,,,,40.64
2017-09-11,,,,,,,,40.86
2017-09-12,,,,,,,,40.77
2017-09-13,,,,,,,,40.76
2017-09-14,,,,,,,,40.47
2017-09-15,,,,,,,,39.68
2017-09-18,,,,,,,,39.87
2017-09-19,,,,,,,,38.96
2017-09-20,,,,,,,,39.22
2017-09-21,,,,,,,,40.23
2017-09-22,,,,,,,,40.57
2017-09-25,,,,,,,,40.73
2017-09-26,,,,,,,,39.38
2017-09-27,,,,,,,,39.65
2017-09-28,,,,,,,,39.67
2017-09-29,,,,,,,,39.71
2017-10-02,,,,,,,,41.1
2017-10-03,,,,,,,,41.5
2017-10-04,,,,,,,,42.34
2017-10-05,,,,,,,,41.91
2017-10-06,,,,,,,,42.13
2017-10-09,,,,,,,,41.57
2017-10-10,,,,,,,,41.94
2017-10-11,,,,,,,,42.67
2017-10-12,,,,,,,,42.32
2017-10-13,,,,,,,,41.59
2017-10-16,,,,,,,,42.06
2017-10-17,,,,,,,,41.7
2017-10-18,,,,,,,,42.03
2017-10-19,,,,,,,,42.37
2017-10-20,,,,,,,,42.87
2017-10-23,,,,,,,,42.96
2017-10-24,,,,,,,,42.94
2017-10-25,,,,,,,,42.75
2017-10-26,,,,,,,,42.6
2017-10-27,,,,,,,,42.83
2017-10-30,,,,,,,,42.05
2017-10-31,,,,,,,,42.71
2017-11-01,,,,,,,,42.1
2017-11-02,,,,,,,,41.87
2017-11-03,,,,,,,,42.21
2017-11-06,,,,,,,,40.1
2017-11-07,,,,,,,,40.14
2017-11-08,,,,,,,,39.83
2017-11-09,,,,,,,,38.27
2017-11-10,,,,,,,,37.97
2017-11-13,,,,,,,,37.92
2017-11-14,,,,,,,,37.21
2017-11-15,,,,,,,,37.3
2017-11-16,,,,,,,,38.38
2017-11-17,,,,,,,,38.21
2017-11-20,,,,,,,,38.39
2017-11-21,,,,,,,,38.84
2017-11-22,,,,,,,,38.99
2017-11-24,,,,,,,,39.51
2017-11-27,,,,,,,,39.36
2017-11-28,,,,,,,,40.08
2017-11-29,,,,,,,,39.63
2017-11-30,,,,,,,,39.63
2017-12-01,,,,,,,,38.85
2017-12-04,,,,,,,,38.38
2017-12-05,,,,,,,,38.06
2017-12-06,,,,,,,,39.09
2017-12-07,,,,,,,,39.44
2017-12-08,,,,,,,,39.6
2017-12-11,,,,,,,,39.72
2017-12-12,,,,,,,,39.51
2017-12-13,,,,,,,,40.04
2017-12-14,,,,,,,,40.11
2017-12-15,,,,,,,,40.96
2017-12-18,,,,,,,,41.17
2017-12-19,,,,,,,,41.77
2017-12-20,,,,,,,,41.83
2017-12-21,,,,,,,,41.64
2017-12-22,,,,,,,,41.3
2017-12-26,,,,,,,,41.57
2017-12-27,,,,,,,,41.52
2017-12-28,,,,,,,,41.34
2017-12-29,,,,,,,,41.31
2018-01-02,,,,,,,,41.69
2018-01-03,,,,,,,,42.05
2018-01-04,,,,,,,,41.96
2018-01-05,,,,,,,,41.6
2018-01-08,,,,,,,,41.46
2018-01-09,,,,,,,,41.89
2018-01-10,,,,,,,,42.14
2018-01-11,,,,,,,,42.41
2018-01-12,,,,,,,,42.92
2018-01-16,,,,,,,,42.79
2018-01-17,,,,,,,,42.93
2018-01-18,,,,,,,,42.43
2018-01-19,,,,,,,,42.68
2018-01-22,,,,,,,,43.41
2018-01-23,,,,,,,,44.33
2018-01-24,,,,,,,,45.92
2018-01-25,,,,,,,,46.57
2018-01-26,,,,,,,,47.14
2018-01-29,,,,,,,,47.52
2018-01-30,,,,,,,,47.19
2018-01-31,,,,,,,,46.75
2018-02-01,,,,,,,,46.92
2018-02-02,,,,,,,,47.05
2018-02-05,,,,,,,,44.46
2018-02-06,,,,,,,,42.02
2018-02-07,,,,,,,,41.2
2018-02-08,,,,,,,,41.15
2018-02-09,,,,,,,,40.12
2018-02-12,,,,,,,,40.58
2018-02-13,,,,,,,,40.56
2018-02-14,,,,,,,,41.41
2018-02-15,,,,,,,,42.48
2018-02-16,,,,,,,,43.26
2018-02-20,,,,,,,,42.57
2018-02-21,,,,,,,,43.29
2018-02-22,,,,,,,,42.57
2018-02-23,,,,,,,,42.56
2018-02-26,,,,,,,,42.83
2018-02-27,,,,,,,,42.7
2018-02-28,,,,,,,,42.16
2018-03-01,,,,,,,,40.8
2018-03-02,,,,,,,,40.44
2018-03-05,,,,,,,,40.57
2018-03-06,,,,,,,,41.02
2018-03-07,,,,,,,,41.03
2018-03-08,,,,,,,,41.87
2018-03-09,,,,,,,,42.6
2018-03-12,,,,,,,,43.52
2018-03-13,,,,,,,,42.77
2018-03-14,,,,,,,,42.44
2018-03-15,,,,,,,,42.22
2018-03-16,,,,,,,,41.81
2018-03-19,,,,,,,,40.77
2018-03-20,,,,,,,,40.54
2018-03-21,,,,,,,,41.68
2018-03-22,,,,,,,,40.95
2018-03-23,,,,,,,,39.78
2018-03-26,,,,,,,,39.95
2018-03-27,,,,,,,,40.02
2018-03-28,,,,,,,,40.56
2018-03-29,,,,,,,,40.91
2018-04-02,,,,,,,,39.57
2018-04-03,,,,,,,,39.28
2018-04-04,,,,,,,,39.39
2018-04-05,,,,,,,,39.74
2018-04-06,,,,,,,,39.16
2018-04-09,,,,,,,,39.59
2018-04-10,,,,,,,,40.21
2018-04-11,,,,,,,,40.02
2018-04-12,,,,,,,,40.48
2018-04-13,,,,,,,,40.24
2018-04-16,,,,,,,,40.98
2018-04-17,,,,,,,,41.7
2018-04-18,,,,,,,,42.31
2018-04-19,,,,,,,,41.93
2018-04-20,,,,,,,,41.86
2018-04-23,,,,,,,,42.13
2018-04-24,,,,,,,,41.41
2018-04-25,,,,,,,,41.0
2018-04-26,,,,,,,,41.39
2018-04-27,,,,,,,,41.74
2018-04-30,,,,,,,,41.58
2018-05-01,,,,,,,,40.38
2018-05-02,,,,,,,,40.89
2018-05-03,,,,,,,,39.88
2018-05-04,,,,,,,,40.48
2018-05-07,,,,,,,,40.25
2018-05-08,,,,,,,,39.38
2018-05-09,,,,,,,,39.0
2018-05-10,,,,,,,,39.3
2018-05-11,,,,,,,,39.91
2018-05-14,,,,,,,,39.9
2018-05-15,,,,,,,,39.37
2018-05-16,,,,,,,,39.37
2018-05-17,,,,,,,,39.41
2018-05-18,,,,,,,,40.04
2018-05-21,,,,,,,,40.49
2018-05-22,,,,,,,,40.22
2018-05-23,,,,,,,,39.32
2018-05-24,,,,,,,,38.83
2018-05-25,,,,,,,,38.87
2018-05-29,,,,,,,,38.59
2018-05-30,,,,,,,,39.77
2018-05-31,,,,,,,,39.39
2018-06-01,,,,,,,,39.66
2018-06-04,,,,,,,,39.25
2018-06-05,,,,,,,,39.36
2018-06-06,,,,,,,,39.55
2018-06-07,,,,,,,,39.46
2018-06-08,,,,,,,,40.06
2018-06-11,,,,,,,,39.95
2018-06-12,,,,,,,,40.19
2018-06-13,,,,,,,,40.25
2018-06-14,,,,,,,,41.07
2018-06-15,,,,,,,,41.47
2018-06-18,,,,,,,,41.24
2018-06-19,,,,,,,,41.56
2018-06-20,,,,,,,,42.34
2018-06-21,,,,,,,,42.08
2018-06-22,,,,,,,,41.59
2018-06-25,,,,,,,,40.56
2018-06-26,,,,,,,,41.36
2018-06-27,,,,,,,,41.43
2018-06-28,,,,,,,,40.96
2018-06-29,,,,,,,,42.03
2018-07-02,,,,,,,,41.71
2018-07-03,,,,,,,,42.07
2018-07-05,,,,,,,,42.29
2018-07-06,,,,,,,,43.09
2018-07-09,,,,,,,,43.75
2018-07-10,,,,,,,,43.89
2018-07-11,,,,,,,,43.39
2018-07-12,,,,,,,,43.42
2018-07-13,,,,,,,,43.49
2018-07-16,,,,,,,,43.0
2018-07-17,,,,,,,,43.2
2018-07-18,,,,,,,,43.13
2018-07-19,,,,,,,,43.29
2018-07-20,,,,,,,,43.91
2018-07-23,,,,,,,,43.94
2018-07-24,,,,,,,,40.47
2018-07-25,,,,,,,,42.32
2018-07-26,,,,,,,,42.6
2018-07-27,,,,,,,,42.59
2018-07-30,,,,,,,,41.76
2018-07-31,,,,,,,,41.76
2018-08-01,,,,,,,,41.28
2018-08-02,,,,,,,,42.06
2018-08-03,,,,,,,,41.8
2018-08-06,,,,,,,,41.45
2018-08-07,,,,,,,,41.11
2018-08-08,,,,,,,,40.39
2018-08-09,,,,,,,,40.32
2018-08-10,,,,,,,,40.15
2018-08-13,,,,,,,,40.22
2018-08-14,,,,,,,,40.38
2018-08-15,,,,,,,,40.35
2018-08-16,,,,,,,,40.79
2018-08-17,,,,,,,,40.92
2018-08-20,,,,,,,,41.32
2018-08-21,,,,,,,,41.64
2018-08-22,,,,,,,,41.83
2018-08-23,,,,,,,,41.92
2018-08-24,,,,,,,,42.13
2018-08-27,,,,,,,,43.31
2018-08-28,,,,,,,,43.86
2018-08-29,,,,,,,,42.27
2018-08-30,,,,,,,,41.8
2018-08-31,,,,,,,,41.72
2018-09-04,,,,,,,,41.56
2018-09-05,,,,,,,,41.64
2018-09-06,,,,,,,,40.77
2018-09-07,,,,,,,,40.94
2018-09-10,,,,,,,,41.11
2018-09-11,,,,,,,,41.25
2018-09-12,,,,,,,,41.68
2018-09-13,,,,,,,,42.63
2018-09-14,,,,,,,,43.05
2018-09-17,,,,,,,,42.66
2018-09-18,,,,,,,,42.82
2018-09-19,,,,,,,,42.79
2018-09-20,,,,,,,,43.05
2018-09-21,,,,,,,,42.65
2018-09-24,,,,,,,,42.87
2018-09-25,,,,,,,,43.49
2018-09-26,,,,,,,,44.2
2018-09-27,,,,,,,,45.27
2018-09-28,,,,,,,,45.56
2018-10-01,,,,,,,,45.32
2018-10-02,,,,,,,,45.44
2018-10-03,,,,,,,,46.2
2018-10-04,,,,,,,,44.72
2018-10-05,,,,,,,,44.25
2018-10-08,,,,,,,,44.28
2018-10-09,,,,,,,,43.95
2018-10-10,,,,,,,,43.29
2018-10-11,,,,,,,,42.0
2018-10-12,,,,,,,,41.35
2018-10-15,,,,,,,,41.6
2018-10-16,,,,,,,,42.52
2018-10-17,,,,,,,,43.24
2018-10-18,,,,,,,,42.35
2018-10-19,,,,,,,,41.63
2018-10-22,,,,,,,,41.3
2018-10-23,,,,,,,,40.82
2018-10-24,,,,,,,,39.5
2018-10-25,,,,,,,,39.19
2018-10-26,,,,,,,,38.2
2018-10-29,,,,,,,,38.21
2018-10-30,,,,,,,,38.45
2018-10-31,,,,,,,,39.97
2018-11-01,,,,,,,,41.51
2018-11-02,,,,,,,,41.79
2018-11-05,,,,,,,,41.43
2018-11-06,,,,,,,,35.69
2018-11-07,,,,,,,,37.92
2018-11-08,,,,,,,,37.59
2018-11-09,,,,,,,,37.45
2018-11-12,,,,,,,,37.82
2018-11-13,,,,,,,,38.25
2018-11-14,,,,,,,,37.93
2018-11-15,,,,,,,,38.65
2018-11-16,,,,,,,,39.38
2018-11-19,,,,,,,,38.09
2018-11-20,,,,,,,,37.66
2018-11-21,,,,,,,,38.07
2018-11-23,,,,,,,,38.65
2018-11-26,,,,,,,,39.24
2018-11-27,,,,,,,,39.03
2018-11-28,,,,,,,,39.45
2018-11-29,,,,,,,,39.42
2018-11-30,,,,,,,,39.39
2018-12-03,,,,,,,,40.3
2018-12-04,,,,,,,,38.67
2018-12-06,,,,,,,,37.15
2018-12-07,,,,,,,,36.48
2018-12-10,,,,,,,,35.71
2018-12-11,,,,,,,,36.2
2018-12-12,,,,,,,,36.82
2018-12-13,,,,,,,,36.13
2018-12-14,,,,,,,,34.81
2018-12-17,,,,,,,,34.41
2018-12-18,,,,,,,,33.49
2018-12-19,,,,,,,,33.06
2018-12-20,,,,,,,,31.39
2018-12-21,,,,,,,,30.81
2018-12-24,,,,,,,,29.93
2018-12-26,,,,,,,,30.44
2018-12-27,,,,,,,,30.42
2018-12-28,,,,,,,,30.73
2018-12-31,,,,,,,,30.96
2019-01-02,,,,,,,,30.85
2019-01-03,,,,,,,,29.93
2019-01-04,,,,,,,,31.01
2019-01-07,,,,,,,,31.92
2019-01-08,,,,,,,,32.8
2019-01-09,,,,,,,,33.3
2019-01-10,,,,,,,,33.68
2019-01-11,,,,,,,,33.72
2019-01-14,,,,,,,,33.56
2019-01-15,,,,,,,,33.91
2019-01-16,,,,,,,,34.7
2019-01-17,,,,,,,,35.05
2019-01-18,,,,,,,,35.5
2019-01-22,,,,,,,,35.36
2019-01-23,,,,,,,,35.26
2019-01-24,,,,,,,,35.48
2019-01-25,,,,,,,,36.04
2019-01-28,,,,,,,,36.27
2019-01-29,,,,,,,,36.35
2019-01-30,,,,,,,,36.44
2019-01-31,,,,,,,,36.87
2019-02-01,,,,,,,,37.35
2019-02-04,,,,,,,,37.1
2019-02-05,,,,,,,,39.78
2019-02-06,,,,,,,,39.27
2019-02-07,,,,,,,,39.36
2019-02-08,,,,,,,,39.42
2019-02-11,,,,,,,,39.99
2019-02-12,,,,,,,,40.73
2019-02-13,,,,,,,,41.08
2019-02-14,,,,,,,,41.55
2019-02-15,,,,,,,,42.04
2019-02-19,,,,,,,,42.06
2019-02-20,,,,,,,,42.56
2019-02-21,,,,,,,,42.59
2019-02-22,,,,,,,,43.28
2019-02-25,,,,,,,,43.54
2019-02-26,,,,,,,,42.9
2019-02-27,,,,,,,,43.13
2019-02-28,,,,,,,,43.23
2019-03-01,,,,,,,,43.88
2019-03-04,,,,,,,,43.59
2019-03-05,,,,,,,,43.71
2019-03-06,,,,,,,,42.95
2019-03-07,,,,,,,,42.4
2019-03-08,,,,,,,,42.01
2019-03-11,,,,,,,,41.75
2019-03-12,,,,,,,,41.93
2019-03-13,,,,,,,,42.14
2019-03-14,,,,,,,,41.85
2019-03-15,,,,,,,,42.15
2019-03-18,,,,,,,,42.48
2019-03-19,,,,,,,,42.67
2019-03-20,,,,,,,,42.53
2019-03-21,,,,,,,,42.94
2019-03-22,,,,,,,,41.18
2019-03-25,,,,,,,,40.37
2019-03-26,,,,,,,,40.76
2019-03-27,,,,,,,,40.12
2019-03-28,,,,,,,,40.37
2019-03-29,,,,,,,,40.61
2019-04-01,,,,,,,,40.72
2019-04-02,,,,,,,,40.49
2019-04-03,,,,,,,,40.35
2019-04-04,,,,,,,,39.81
2019-04-05,,,,,,,,40.1
2019-04-08,,,,,,,,40.05
2019-04-09,,,,,,,,39.65
2019-04-10,,,,,,,,39.88
2019-04-11,,,,,,,,39.66
2019-04-12,,,,,,,,39.35
2019-04-15,,,,,,,,43.51
2019-04-16,,,,,,,,43.28
2019-04-17,,,,,,,,42.26
2019-04-18,,,,,,,,43.55
2019-04-22,,,,,,,,43.76
2019-04-23,,,,,,,,44.6
2019-04-24,,,,,,,,44.31
2019-04-25,,,,,,,,44.57
2019-04-26,,,,,,,,45.03
2019-04-29,,,,,,,,45.11
2019-04-30,,,,,,,,44.84
2019-05-01,,,,,,,,44.46
2019-05-02,,,,,,,,44.1
2019-05-03,,,,,,,,45.3
2019-05-06,,,,,,,,46.44
2019-05-07,,,,,,,,44.84
2019-05-08,,,,,,,,45.07
2019-05-09,,,,,,,,45.15
2019-05-10,,,,,,,,44.78
2019-05-13,,,,,,,,43.19
2019-05-14,,,,,,,,43.98
2019-05-15,,,,,,,,44.55
2019-05-16,,,,,,,,45.44
2019-05-17,,,,,,,,45.74
2019-05-20,,,,,,,,45.32
2019-05-21,,,,,,,,45.93
2019-05-22,,,,,,,,46.1
2019-05-23,,,,,,,,45.99
2019-05-24,,,,,,,,46.34
2019-05-28,,,,,,,,45.46
2019-05-29,,,,,,,,45.14
2019-05-30,,,,,,,,45.5
2019-05-31,,,,,,,,45.42
2019-06-03,,,,,,,,45.67
2019-06-04,,,,,,,,46.54
2019-06-05,,,,,,,,45.84
2019-06-06,,,,,,,,47.26
2019-06-07,,,,,,,,48.17
2019-06-10,,,,,,,,48.75
2019-06-11,,,,,,,,49.46
2019-06-12,,,,,,,,49.56
2019-06-13,,,,,,,,50.0
2019-06-14,,,,,,,,49.7
2019-06-17,,,,,,,,50.63
2019-06-18,,,,,,,,50.55
2019-06-19,,,,,,,,50.64
2019-06-20,,,,,,,,50.43
2019-06-21,,,,,,,,52.87
2019-06-24,,,,,,,,52.82
2019-06-25,,,,,,,,52.98
2019-06-26,,,,,,,,52.9
2019-06-27,,,,,,,,53.65
2019-06-28,,,,,,,,54.42
2019-07-01,,,,,,,,54.24
2019-07-02,,,,,,,,55.26
2019-07-03,,,,,,,,55.78
2019-07-05,,,,,,,,55.28
2019-07-08,,,,,,,,54.64
2019-07-09,,,,,,,,54.57
2019-07-10,,,,,,,,54.62
2019-07-11,,,,,,,,54.15
2019-07-12,,,,,,,,53.48
2019-07-15,,,,,,,,54.0
2019-07-16,,,,,,,,53.92
2019-07-17,,,,,,,,53.79
2019-07-18,,,,,,,,54.16
2019-07-19,,,,,,,,54.47
2019-07-22,,,,,,,,54.83
2019-07-23,,,,,,,,54.93
2019-07-24,,,,,,,,55.11
2019-07-25,,,,,,,,56.17
2019-07-26,,,,,,,,57.16
2019-07-29,,,,,,,,56.57
2019-07-30,,,,,,,,57.8
2019-07-31,,,,,,,,57.15
2019-08-01,,,,,,,,56.08
2019-08-02,,,,,,,,54.92
2019-08-05,,,,,,,,53.44
2019-08-06,,,,,,,,54.64
2019-08-07,,,,,,,,56.27
2019-08-08,,,,,,,,57.14
2019-08-09,,,,,,,,57.06
2019-08-12,,,,,,,,55.86
2019-08-13,,,,,,,,56.56
2019-08-14,,,,,,,,55.35
2019-08-15,,,,,,,,55.43
2019-08-16,,,,,,,,55.88
2019-08-19,,,,,,,,56.29
2019-08-20,,,,,,,,55.86
2019-08-21,,,,,,,,55.77
2019-08-22,,,,,,,,55.28
2019-08-23,,,,,,,,53.85
2019-08-26,,,,,,,,54.24
2019-08-27,,,,,,,,53.6
2019-08-28,,,,,,,,52.03
2019-08-29,,,,,,,,53.08
2019-08-30,,,,,,,,52.54
2019-09-03,,,,,,,,52.25
2019-09-04,,,,,,,,52.01
2019-09-05,,,,,,,,52.64
2019-09-06,,,,,,,,52.77
2019-09-09,,,,,,,,51.83
2019-09-10,,,,,,,,50.4
2019-09-11,,,,,,,,50.94
2019-09-12,,,,,,,,51.91
2019-09-13,,,,,,,,51.35
2019-09-16,,,,,,,,50.91
2019-09-17,,,,,,,,50.7
2019-09-18,,,,,,,,50.72
2019-09-19,,,,,,,,50.79
2019-09-20,,,,,,,,51.44
2019-09-23,,,,,,,,51.69
2019-09-24,,,,,,,,51.32
2019-09-25,,,,,,,,49.75
2019-09-26,,,,,,,,48.79
2019-09-27,,,,,,,,47.63
2019-09-30,,,,,,,,47.7
2019-10-01,,,,,,,,47.35
2019-10-02,,,,,,,,46.91
2019-10-03,,,,,,,,47.71
2019-10-04,,,,,,,,48.55
2019-10-07,,,,,,,,48.84
2019-10-08,,,,,,,,47.88
2019-10-09,,,,,,,,48.07
2019-10-10,,,,,,,,47.6
2019-10-11,,,,,,,,48.74
2019-10-14,,,,,,,,48.43
2019-10-15,,,,,,,,49.05
2019-10-16,,,,,,,,48.82
2019-10-17,,,,,,,,49.62
2019-10-18,,,,,,,,48.7
2019-10-21,,,,,,,,48.5
2019-10-22,,,,,,,,48.53
2019-10-23,,,,,,,,49.0
2019-10-24,,,,,,,,49.39
2019-10-25,,,,,,,,49.58
2019-10-28,,,,,,,,50.06
2019-10-29,,,,,,,,50.55
2019-10-30,,,,,,,,49.91
2019-10-31,,,,,,,,48.87
2019-11-01,,,,,,,,49.4
2019-11-04,,,,,,,,49.93
2019-11-05,,,,,,,,50.24
2019-11-06,,,,,,,,49.3
2019-11-07,,,,,,,,49.37
2019-11-08,,,,,,,,49.36
2019-11-11,,,,,,,,49.65
2019-11-12,,,,,,,,49.62
2019-11-13,,,,,,,,49.44
2019-11-14,,,,,,,,48.88
2019-11-15,,,,,,,,50.09
2019-11-18,,,,,,,,50.34
2019-11-19,,,,,,,,50.98
2019-11-20,,,,,,,,51.49
2019-11-21,,,,,,,,51.43
2019-11-22,,,,,,,,52.05
2019-11-25,,,,,,,,52.86
2019-11-26,,,,,,,,52.7
2019-11-27,,,,,,,,53.02
2019-11-29,,,,,,,,52.39
2019-12-02,,,,,,,,51.6
2019-12-03,,,,,,,,51.28
2019-12-04,,,,,,,,51.65
2019-12-05,,,,,,,,51.58
2019-12-06,,,,,,,,52.16
2019-12-09,,,,,,,,52.03
2019-12-10,,,,,,,,52.75
2019-12-11,,,,,,,,52.76
2019-12-12,,,,,,,,52.25
2019-12-13,,,,,,,,52.22
2019-12-16,,,,,,,,53.18
2019-12-17,,,,,,,,52.68
2019-12-18,,,,,,,,52.95
2019-12-19,,,,,,,,54.31
2019-12-20,,,,,,,,55.59
2019-12-23,,,,,,,,55.79
2019-12-24,,,,,,,,55.96
2019-12-26,,,,,,,,56.05
2019-12-27,,,,,,,,56.29
2019-12-30,,,,,,,,56.74
2019-12-31,,,,,,,,56.4
2020-01-02,,,,,,,,56.14
2020-01-03,,,,,,,,56.09
2020-01-06,,,,,,,,55.9
2020-01-07,,,,,,,,56.26
2020-01-08,,,,,,,,56.8
2020-01-09,,,,,,,,56.94
2020-01-10,,,,,,,,57.5
2020-01-13,,,,,,,,59.02
2020-01-14,,,,,,,,60.16
2020-01-15,,,,,,,,60.7
2020-01-16,,,,,,,,61.36
2020-01-17,,,,,,,,61.04
2020-01-21,,,,,,,,61.35
2020-01-22,,,,,,,,61.66
2020-01-23,,,,,,,,61.53
2020-01-24,,,,,,,,61.59
2020-01-27,,,,,,,,61.85
2020-01-28,,,,,,,,62.74
2020-01-29,,,,,,,,63.01
2020-01-30,,,,,,,,61.89
2020-01-31,,,,,,,,61.25
2020-02-03,,,,,,,,62.43
2020-02-04,,,,,,,,59.52
2020-02-05,,,,,,,,59.54
2020-02-06,,,,,,,,59.14
2020-02-07,,,,,,,,57.77
2020-02-10,,,,,,,,58.94
2020-02-11,,,,,,,,59.64
2020-02-12,,,,,,,,59.33
2020-02-13,,,,,,,,59.62
2020-02-14,,,,,,,,60.21
2020-02-18,,,,,,,,59.7
2020-02-19,,,,,,,,60.29
2020-02-20,,,,,,,,58.95
2020-02-21,,,,,,,,58.85
2020-02-24,,,,,,,,56.07
2020-02-25,,,,,,,,55.17
2020-02-26,,,,,,,,55.1
2020-02-27,,,,,,,,53.38
2020-02-28,,,,,,,,50.92
2020-03-02,,,,,,,,52.81
2020-03-03,,,,,,,,52.83
2020-03-04,,,,,,,,54.67
2020-03-05,,,,,,,,52.2
2020-03-06,,,,,,,,49.25
2020-03-09,,,,,,,,44.29
2020-03-10,,,,,,,,45.95
2020-03-11,,,,,,,,45.8
2020-03-12,,,,,,,,42.77
2020-03-13,,,,,,,,45.38
2020-03-16,,,,,,,,41.43
2020-03-17,,,,,,,,41.92
2020-03-18,,,,,,,,36.84
2020-03-19,,,,,,,,40.11
2020-03-20,,,,,,,,40.18
2020-03-23,,,,,,,,40.08
2020-03-24,,,,,,,,45.7
2020-03-25,,,,,,,,47.91
2020-03-26,,,,,,,,49.93
2020-03-27,,,,,,,,48.65
2020-03-30,,,,,,,,49.83
2020-03-31,,,,,,,,51.57
2020-04-01,,,,,,,,48.69
2020-04-02,,,,,,,,49.13
2020-04-03,,,,,,,,48.65
2020-04-06,,,,,,,,52.15
2020-04-07,,,,,,,,53.37
2020-04-08,,,,,,,,54.45
2020-04-09,,,,,,,,56.43
2020-04-13,,,,,,,,54.74
2020-04-14,,,,,,,,56.38
2020-04-15,,,,,,,,55.54
2020-04-16,,,,,,,,55.18
2020-04-17,,,,,,,,57.52
2020-04-20,,,,,,,,58.99
2020-04-21,,,,,,,,57.32
2020-04-22,,,,,,,,58.2
2020-04-23,,,,,,,,59.1
2020-04-24,,,,,,,,59.81
2020-04-27,,,,,,,,62.99
2020-04-28,,,,,,,,63.2
2020-04-29,,,,,,,,68.49
2020-04-30,,,,,,,,68.73
2020-05-01,,,,,,,,66.03
2020-05-04,,,,,,,,66.23
2020-05-05,,,,,,,,67.92
2020-05-06,,,,,,,,71.68
2020-05-07,,,,,,,,71.09
2020-05-08,,,,,,,,72.24
2020-05-11,,,,,,,,73.3
2020-05-12,,,,,,,,72.62
2020-05-13,,,,,,,,71.98
2020-05-14,,,,,,,,69.99
2020-05-15,,,,,,,,72.94
2020-05-18,,,,,,,,76.16
2020-05-19,,,,,,,,76.72
2020-05-20,,,,,,,,78.82
2020-05-21,,,,,,,,78.22
2020-05-22,,,,,,,,78.34
2020-05-26,,,,,,,,77.48
2020-05-27,,,,,,,,73.71
2020-05-28,,,,,,,,76.29
2020-05-29,,,,,,,,77.73
2020-06-01,,,,,,,,77.06
2020-06-02,,,,,,,,77.32
2020-06-03,,,,,,,,78.75
2020-06-04,,,,,,,,76.96
2020-06-05,,,,,,,,75.82
2020-06-08,,,,,,,,74.82
2020-06-09,,,,,,,,75.03
2020-06-10,,,,,,,,75.03
2020-06-11,,,,,,,,69.57
2020-06-12,,,,,,,,69.84
2020-06-15,,,,,,,,70.42
2020-06-16,,,,,,,,71.48
2020-06-17,,,,,,,,71.55
2020-06-18,,,,,,,,70.93
2020-06-19,,,,,,,,71.41
2020-06-22,,,,,,,,71.56
2020-06-23,,,,,,,,71.69
2020-06-24,,,,,,,,70.36
2020-06-25,,,,,,,,73.0
2020-06-26,,,,,,,,72.89
2020-06-29,,,,,,,,71.98
2020-07-01,,,,,,,,73.4
2020-07-02,,,,,,,,72.98
2020-07-06,,,,,,,,73.33
2020-07-07,,,,,,,,73.88
2020-07-08,,,,,,,,75.71
2020-07-09,,,,,,,,78.16
2020-07-10,,,,,,,,78.02
2020-07-13,,,,,,,,78.58
2020-07-14,,,,,,,,78.41
2020-07-15,,,,,,,,83.12
2020-07-16,,,,,,,,83.47
2020-07-17,,,,,,,,84.85
2020-07-20,,,,,,,,85.96
2020-07-21,,,,,,,,85.94
2020-07-22,,,,,,,,85.23
2020-07-23,,,,,,,,84.33
2020-07-24,,,,,,,,81.57
2020-07-27,,,,,,,,82.98
2020-07-28,,,,,,,,81.57
2020-07-29,,,,,,,,81.59
2020-07-30,,,,,,,,88.57
2020-07-31,,,,,,,,86.89
2020-08-03,,,,,,,,90.14
2020-08-04,,,,,,,,88.15
2020-08-05,,,,,,,,89.07
2020-08-06,,,,,,,,88.41
2020-08-07,,,,,,,,87.86
2020-08-10,,,,,,,,87.68
2020-08-11,,,,,,,,85.4
2020-08-12,,,,,,,,87.1
2020-08-13,,,,,,,,88.41
2020-08-14,,,,,,,,87.16
2020-08-17,,,,,,,,90.69
2020-08-18,,,,,,,,88.87
2020-08-19,,,,,,,,87.92
2020-08-20,,,,,,,,86.52
2020-08-21,,,,,,,,86.53
2020-08-24,,,,,,,,88.56
2020-08-25,,,,,,,,88.22
2020-08-26,,,,,,,,88.07
2020-08-27,,,,,,,,87.74
2020-08-28,,,,,,,,87.77
2020-08-31,,,,,,,,91.34
2020-09-01,,,,,,,,92.29
2020-09-02,,,,,,,,89.45
2020-09-03,,,,,,,,86.25
2020-09-04,,,,,,,,84.14
2020-09-08,,,,,,,,83.56
2020-09-09,,,,,,,,84.68
2020-09-10,,,,,,,,84.65
2020-09-11,,,,,,,,82.72
2020-09-14,,,,,,,,83.84
2020-09-15,,,,,,,,84.0
2020-09-16,,,,,,,,84.33
2020-09-17,,,,,,,,83.88
2020-09-18,,,,,,,,84.84
2020-09-21,,,,,,,,83.75
2020-09-22,,,,,,,,85.16
2020-09-23,,,,,,,,84.23
2020-09-24,,,,,,,,81.18
2020-09-25,,,,,,,,81.24
