,close,high,low,open,vol,pct_change,vwap
2003-12-31,6.302483081817627,6.307599201687263,6.189939408511586,6.246210746808882,852340,,12.23
2004-01-02,6.266673564910889,6.297367791535494,6.215516852773687,6.297367791535494,513712,-0.568181087388353,12.21
2004-01-05,6.138784885406494,6.317833211882484,6.092744271615825,6.256444730116372,920780,-2.0407745541507705,12.09
2004-01-06,6.297367095947266,6.297367095947266,6.097856389169673,6.097856389169673,611776,2.5832833940437228,12.19
2004-01-07,6.225750923156738,6.29737065169067,6.138784821874017,6.266676411125279,818937,-1.137239924231459,12.19
2004-01-08,6.2513298988342285,6.266676770819834,6.164363792559829,6.205288784521445,267939,0.41085767794450945,12.16
2004-01-09,6.266673564910889,6.266673564910889,6.189939244238653,6.251326700776442,456406,0.2454464301991477,12.2
2004-01-12,6.3792219161987305,6.415031787680654,6.292255797394114,6.317834419411499,1491186,1.7959823520732998,12.44
2004-01-13,6.440606117248535,6.461068604123376,6.374102536549557,6.384333779986978,997597,0.9622521657999039,12.58
2004-01-14,6.522458553314209,6.522458553314209,6.394567472967052,6.420145589365304,1019866,1.2708809477801397,12.63
2004-01-15,6.548036098480225,6.548036098480225,6.389450793933804,6.522457984313336,1041521,0.3921457676878459,12.68
2004-01-16,6.5019965171813965,6.5480371299341655,6.476418398985415,6.5480371299341655,696050,-0.7031051846142611,12.72
2004-01-20,6.604308128356934,6.6043081283569345,6.486648310528086,6.52245766862857,982785,1.5735414638439194,12.81
2004-01-21,6.614540100097656,6.624771346393067,6.5275740082307845,6.578730239707837,1398740,0.15492874562876846,12.84
2004-01-22,6.578729152679443,6.650348861625087,6.558266663469717,6.619655127810498,924151,-0.5413973893314883,12.94
2004-01-23,6.588961124420166,6.6247709828448444,6.409913825720196,6.578729878686216,774706,0.15553112923876178,12.74
2004-01-26,6.650350570678711,6.650350570678711,6.4764183709861225,6.599193836151978,597680,0.9317014488220643,12.8
2004-01-27,6.558266639709473,6.660580082099029,6.517341661438289,6.650348837531234,620459,-1.3846477714308025,12.85
2004-01-28,6.548036098480225,6.640118306192733,6.4457231434568145,6.588961081147248,1680061,-0.15599459112112246,12.82
2004-01-29,6.522458553314209,6.5633840379073085,6.29225401066225,6.5633840379073085,803818,-0.39061399145237097,12.56
