,close,high,low,open,vol,pct_change,vwap,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha030,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha060,alpha061,alpha062,alpha064,alpha065,alpha068,alpha074,alpha075,alpha078,alpha081,alpha083,alpha084,alpha085,alpha086,alpha094,alpha095,alpha099,alpha101
2019-05-28,26.65210723876953,28.259665844978336,26.41583867896579,27.1014828185448,61500,-0.810326292002117,29.84,,0.0,0.0,,-0.00013178411548714854,0.0,,,,,,,,,,,,,,,1.0,,,,,,0.0007562044553623106,,,,0.8851063829787233,,,,,,,-2.5177970492416684,4.982332155477032,,-0.0,,,,,,,,,-0.1393135089160559,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.24358681835033855
2019-05-29,26.406578063964844,27.703742948745216,25.62827877964714,27.703742948745216,207800,-0.9212373813637044,28.57,,0.0,0.0,,-0.011619133846385998,0.0,,,0.2455291748046875,0.2455291748046875,,0.2455291748046875,,,,,,,,-0.3579675655634913,1.0,,,,,,0.00028613091725760873,,,,0.9907801418439717,0.4982256919801277,,,,,,-1.9241889309008613,6.204651162790698,,-0.0,,0.2455291748046875,,0.2455291748046875,,0.2455291748046875,,,-0.4766098404411298,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.624698901182486
2019-05-30,26.684534072875977,27.018091323142173,26.14713726258428,26.860578373543905,666000,1.0526013943868096,28.68,,0.0,0.0,,-0.02289120265580202,0.0,,,-0.2779560089111328,-0.2779560089111328,,-0.2779560089111328,,,-1.052482269503546,,,,,-0.19247469888069207,1.0,,,,-0.0,,-0.00011240830039893955,,,,0.6985815602836879,0.2590489709013485,,,,,,-2.1009529441096078,5.261802575107296,,-0.0,,-0.2779560089111328,,-0.2779560089111328,,-0.2779560089111328,,,-0.637644347917893,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.20189630237548578
2019-05-31,24.98895263671875,26.489958393993753,24.98895263671875,26.406569087075876,853800,-6.3541729135182194,27.54,,0.0,0.0,,-0.001026105326693828,0.0,,,1.6955814361572266,1.6955814361572266,1.3822226630645473,1.6955814361572266,,-0.0,-0.6648936170212766,,,,,-0.023687000133979997,1.0,,1.6631546020507812,,-0.0,,0.0008277368045888587,,,,0.9950354609929078,0.7934705464868701,,,,,,-1.8114882735872122,9.53061224489796,,-0.0,,1.6955814361572266,,1.6955814361572266,,1.6955814361572266,,,0.0,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.9438155902471514
2019-06-03,22.987611770629883,25.01674853556598,22.579932696541995,24.59053811249772,19259600,-8.008902554595654,24.89,,0.0,0.0,,-0.014021427493586843,0.0,,,2.001340866088867,2.001340866088867,1.914887817406474,2.001340866088867,-0.001422475106685633,-0.0,-0.2730496453900709,-0.001422475106685633,,-0.006401137980085348,,-0.00018453766491656454,1.0,,3.418966293334961,,-0.0,,0.0008941605995138299,,,,0.997872340425532,0.9886444286728177,,,,,,-1.122869373452012,36.61290322580645,,0.8444702556521114,,2.001340866088867,,2.001340866088867,,2.001340866088867,,,-0.23435088829252212,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.657525608049864
2019-06-04,25.711666107177734,25.887710442020072,22.56140827091892,22.56140827091892,20135100,11.85009719029726,26.21,,0.0,0.0,,-0.014680851063829787,0.0,,,-2.7240543365478516,-2.7240543365478516,1.1263295939135491,-2.7240543365478516,-0.002844950213371266,-0.0,-0.4453900709219858,-0.0007112375533428165,,-0.9985775248933144,,-0.0003126458425573641,1.0,,0.9728679656982422,,-0.0,,-0.0016401442618693878,,,,0.0007092198581560284,0.0049680624556423,,,,,,-2.0426003781593067,1.1007751937984498,,0.859247330214419,,-2.7240543365478516,,-2.7240543365478516,,-2.7240543365478516,,,-0.4926793114021026,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.9467904248733303
2019-06-05,25.952566146850582,26.14714005209943,24.516418096180644,25.51708995373619,10740200,0.9369289359494326,27.35,,0.0,0.0,,-0.06759468839595595,0.0,,,-0.240900039672848,-0.240900039672848,0.7931931252826776,0.240900039672848,-0.01209103840682788,-0.0,-0.6453900709219857,-0.0021337126600284497,,-0.7887624466571835,,-0.13966497581606194,1.0,,-0.9636135101318324,,-0.0,1.0,-0.0006846720012964676,,,,0.12730496453900708,0.2718239886444287,,,,,,-2.031346450953201,3.3374233128834354,,0.7923659843736763,,-0.240900039672848,,-0.240900039672848,,-0.240900039672848,,,-0.8092328132028689,-0.0,,False,0,0,0,0,0,False,,0,21.08511241566464,,,0,,False,0,0.26688137126229095
2019-06-06,24.92409896850586,25.6560715069088,24.30331278087508,25.6560715069088,13986100,-3.9628727753749815,27.0,,0.18674161086639693,0.0,,-0.010558825008802375,0.0,,,1.028467178344723,1.028467178344723,0.018918193125282676,1.028467178344723,-0.33214793741109533,-0.0,-0.8411347517730496,-0.02702702702702703,,-0.1422475106685633,,-0.07250925285418736,1.0,,-1.9364871978759766,,-0.0,1.0,6.131424496940184e-05,,,,0.9574468085106383,0.9559971611071683,,,,,,-2.029466754574475,9.793893129770993,,0.6627285894776959,,1.028467178344723,,1.028467178344723,,1.028467178344723,,,-0.530365362060066,-0.0,,False,0,0,0,0,0,False,,0,37.9594387962195,,,0,,False,0,-0.5406964507977671
2019-06-07,24.37743377685547,24.95189328680611,23.82613933926533,24.247717854421765,10049100,-2.1933197759371637,26.44,,0.2111065595242171,0.0,-3.0,-0.005275388561943564,0.0,,,0.5466651916503906,0.5466651916503906,0.003712161594624281,-0.5466651916503906,-0.5227596017069701,-0.0,-1.2191489361702128,-0.5277382645803699,,-0.6770981507823614,,-0.0004946438802527599,1.0,,1.3342323303222656,,-0.0714285714285715,1.0,1.2774489958359144e-05,,,,0.3553191489361702,0.9737402413058907,,,,,,-2.057479904039422,12.603960396039604,,-0.09347953207918326,,0.5466651916503906,,0.5466651916503906,-0.310099573257468,0.5466651916503906,,,-0.47682010083726545,-0.0,,False,0,0,0,0,0,False,,0,43.377669360008845,,,0,,False,0,0.11512355711450355
2019-06-10,23.45088768005371,24.775849246498815,23.27484514554823,24.155063119816383,10247200,-3.800835253140733,25.94,,-0.11345705472798878,0.8664801697565437,-3.0,-0.0005432322317790856,0.8597803870293603,,,0.9265460968017578,0.9265460968017578,0.7168055824772244,0.9265460968017578,-0.5938833570412517,0.04277514363330151,-1.7858156028368795,-0.5526315789473685,,-0.5014224751066856,,-0.02443104227120887,1.0,,2.5016784667968714,,-0.5640760748177659,1.0,0.0006335768957712242,,,,0.9609929078014184,0.9907735982966643,,,,-0.008150206792513959,0.5502226669099846,-1.9263777292615067,23.266666666666666,,-0.5457375893417986,,0.9265460968017578,,0.9265460968017578,-0.6130867709815079,0.9265460968017578,,0.7224254404210182,-0.13598161167035003,-0.0,0.0004201474259793782,False,0,0,0,0,0,False,,0,38.65679036309887,,,0,,False,0,-0.4688239128754808
2019-06-11,23.11733627319336,23.497220203243668,22.72818666591655,23.17292856930512,11641200,-1.422340217611706,24.89,,-0.49297462896899247,0.8396556589915986,-3.0,-0.007581107590161461,0.7978507602586006,,,0.33355140686035156,-0.33355140686035156,0.17159938941655362,0.33355140686035156,-0.5611664295874822,0.6719638599192905,-1.5453900709219859,-0.5305832147937412,,-0.3620199146514936,,-0.0013158014548595586,1.0,,1.8067626953125,,-0.5640760748177659,1.0,-5.109602026936833e-06,5.5584045584045585,,,0.5886524822695035,0.6515259048970902,,,,-0.08455839547233232,0.44761667024994256,-1.780495312329439,29.374999999999996,,-0.14356342632209657,,0.33355140686035156,,0.33355140686035156,-0.6500711237553343,0.33355140686035156,,-0.69047597422355,-0.5121379740824721,-0.0,-0.0011395535912337835,False,0,0,0,0,0,False,,0,50.59025691262052,,,0,,False,0,-0.0721946427226136
2019-06-12,23.228519439697266,23.580608083704817,22.68185688761747,23.265582146328427,13392000,0.4809514607997167,25.02,,-0.047537788887397764,0.7769440716317435,-3.0,-0.008188722901262512,0.7269221848141529,,,-0.11118316650390625,-0.11118316650390625,1.723735220003877,-0.11118316650390625,-0.5625889046941679,0.6210095708220411,-1.1560283687943262,-0.5234708392603129,,-0.3662873399715505,,-0.24125734464151596,1.0,,1.1489143371582031,,-0.5640760748177659,1.0,-0.00010729871230905447,1.5584045584045585,,,0.5624113475177305,0.4464158977998581,,,,-0.1293620058620742,0.324268391376053,-1.8931329861222146,24.275000000000002,,-0.0033932516813361653,,-0.11118316650390625,,-0.11118316650390625,-0.6500711237553343,-0.11118316650390625,,0.023378651254279792,-0.6131148232082839,-0.0,-0.0023623378651703238,False,0,0,0,0,0,False,,0,45.731782537905396,,,0,,False,0,-0.041192172672103136
2019-06-13,23.135866165161133,23.339707532334792,22.885699945739212,23.219255494050856,9710800,-0.3988772283858521,24.92,,-0.6465075151293039,0.621906237521349,-5.0,-0.007678688194758815,0.5293797723777139,,,0.09265327453613281,0.09265327453613281,0.4861278530238418,-0.09265327453613281,-0.531294452347084,0.4831013701016238,-1.2347517730496453,-0.5,,-0.2361308677098151,,-0.13909283898627678,1.0,,0.3150215148925781,,-0.589767824619589,1.0,-2.554606135731282e-05,3.5584045584045585,,,0.6156028368794326,0.7877927608232789,,,,-0.11366273330599723,0.08352518265441504,-1.808411058381914,28.294117647058822,,0.2540241375774391,,0.09265327453613281,,0.09265327453613281,-0.6500711237553343,0.09265327453613281,,-15010.242749039437,-0.5610198016472256,-0.0,-0.0012925083374496246,False,0,0,0,0,0,False,,0,69.36802099270204,,,0,,False,0,-0.18327019448983625
2019-06-14,23.33970642089844,23.386033038187875,22.746715469560023,22.941291150119447,7036800,0.8810573776756092,24.87,,0.18902268887395826,-0.3090945348032013,-4.0,-0.010823399225391077,0.0014627881162924117,,,-0.20384025573730824,-0.20384025573730824,0.03166568739096725,0.20384025573730824,-0.534850640113798,0.0012049548164768337,-1.8546099290780143,-0.5462304409672831,,-0.4950213371266003,,-0.022890595344957895,1.0,,-0.22237014770508168,,-0.589767824619589,1.0,-0.0003014606618630709,3.5584045584045585,,,0.12198581560283688,0.5408090844570618,,,,-0.18032332528437134,-0.335994474436522,-1.8058408026351422,17.605263157894736,,-0.2789887988920372,,-0.20384025573730824,,-0.20384025573730824,-0.6913229018492176,-0.20384025573730824,,-4.899165826152619,-0.8510278359881804,-0.0,-0.002350384011409728,False,0,0,0,0,0,False,,0,44.406544048921845,,,0,,False,0,0.6222151168407963
2019-06-17,24.043882369995117,24.924100484211017,23.580609120224477,23.654732769497897,13710100,3.01707286457622,26.18,,-0.13565442547762838,-0.23185895628018077,-6.0,-0.002293647200845028,0.15579160872607659,,-0.9512893982808023,-0.7041759490966761,-0.7041759490966761,0.8621583640240357,-0.7041759490966761,-0.5647226173541963,0.1309889645507808,-2.3879432624113477,-0.581081081081081,,-0.4900426742532006,,-0.5940183755378224,1.0,,-0.8153629302978516,,-0.589767824619589,1.0,0.0002299262398647952,3.586182336182336,,,0.13687943262411348,0.17388218594748048,,,,-0.43068173189363224,-0.35272045622360726,-1.9369500435407758,16.246913580246915,,-0.4721716520890735,,-0.7041759490966761,,-0.7041759490966761,-0.7852062588904695,-0.7041759490966761,,1.84411519489485,-0.3178114959297753,-0.0,0.0001914274040866723,False,0,0,0,0,0,False,,0,14.054291243357461,,,0,,False,0,0.2894400149535772
2019-06-18,25.29471206665039,25.544879979758772,23.858566077614977,24.117999665347384,14485400,5.202278390016635,27.03,,-0.15786696428084265,-0.34332001137678786,-8.0,-0.018499069463306674,-0.32334952959839935,,-0.8610315186246418,-1.2508296966552734,-1.2508296966552734,1.4460651289009498,-1.2508296966552734,-0.65149359886202,-0.3150761940862868,-2.329078014184397,-0.6607396870554765,,-0.9544807965860598,,-0.08169916314589185,-1.0,,-2.158845901489258,,-0.8476658628056135,1.0,-0.0006540132828420784,4.2243589743589745,,,0.007801418439716312,0.18665720369056069,,,,-0.4950364734409566,-0.28988486561781945,-2.3426711258220863,6.288732394366196,,-0.617743159732025,,-1.2508296966552734,,-1.2508296966552734,-0.8541963015647226,-1.2508296966552734,,0.03871074918621231,-0.6711473698059977,-0.0,-0.0027061411132062725,False,0,0,0,0,0,False,,0,16.791606752398224,,,0,,False,0,0.6973879607155199
