,close,high,low,open,vol,pct_change,vwap,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha030,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha060,alpha061,alpha062,alpha064,alpha065,alpha068,alpha074,alpha075,alpha078,alpha081,alpha083,alpha084,alpha085,alpha086,alpha094,alpha095,alpha099,alpha101
2013-06-28,16.478923797607422,16.965679711021018,16.266519437108204,16.284220081820873,717400,1.3609229136498424,18.8,,0.0,0.0,,-0.0006517639508763008,0.0,,,,,,,,,,,,,,,1.0,,,,,,5.380147475602518e-05,,,,0.17017604418363824,,,,,,,-2.1875781782704635,81.5,,-0.0,,,,,,,,,-0.28627094610788206,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.2780844944236211
2013-07-01,16.23111343383789,16.72671947413102,16.23111343383789,16.505466566568373,394200,-1.5038018672403286,18.55,,0.0,0.0,,-0.0009783608410686116,0.0,,,0.24781036376953125,0.24781036376953125,,-0.24781036376953125,,,,,,,,-0.06862532265815606,1.0,,,,,,9.719039525205619e-05,,,,0.9102519848118743,0.5224447513812155,,,,,,-2.0729468301942475,161.0,,-0.0,,0.24781036376953125,,0.24781036376953125,,0.24781036376953125,,,0.0,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.5524562942660567
2013-07-02,17.009925842285156,17.381630858244765,16.160315341820912,16.2311162168596,223800,4.798268532974648,18.96,,0.0,0.0,,-0.0003320779033075412,0.0,,,-0.7788124084472656,-0.7788124084472656,,0.7788124084472656,,,-1.2702795995857785,,,,,-0.029143669819366377,1.0,,,,-0.0,,-9.371924301943345e-05,,,,0.007248878149810148,0.19337016574585636,,,,,,-2.2001480965862754,22.2,,-0.0,,-0.7788124084472656,,-0.7788124084472656,,-0.7788124084472656,,,-0.5503282819375388,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.6371592399515065
2013-07-03,16.886022567749023,17.00107334192465,16.523167918699855,16.806371382540593,103700,-0.7284174880299643,19.01,,0.0,0.0,,-0.0016490700329301652,0.0,,,0.12390327453613281,0.12390327453613281,0.00680426300379679,-0.12390327453613281,,-0.0,-1.100621332412841,,,,,-0.058849133071326394,1.0,,-0.40709877014160156,,-0.0,,-4.8595365241525065e-05,,,,0.36382464618570937,0.4723756906077348,,,,,,-2.249582653562811,32.5,,-0.0,,0.12390327453613281,,0.12390327453613281,,0.12390327453613281,,,-0.741521396911083,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.1663192382998815
2013-07-05,17.009925842285156,17.13382863962237,16.416967880826398,16.638220826325547,111800,0.7337623412441596,18.8,,0.0,0.0,,-0.0013364139804439834,0.0,,,-0.12390327453613281,-0.12390327453613281,0.016044153050859798,-0.12390327453613281,-0.4614586933978569,-0.0,-1.5623058336209872,-0.4006221914967162,,-0.27860352575181474,,-0.0253672350595182,1.0,,-0.7788124084472656,,-0.0,,-9.198365857088422e-05,,,,0.05246807041767346,0.662292817679558,,,,,,-2.0284313657826303,31.333333333333336,,0.2745981811570696,,-0.12390327453613281,,-0.12390327453613281,,-0.12390327453613281,,,-0.7406472524245348,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.5177954239803414
2013-07-08,17.01877212524414,17.240025018254673,16.691318788882892,16.85946977219246,110500,0.0520065933326652,19.16,,0.0,0.0,,-0.0026337459543271944,0.0,,,-0.008846282958984375,-0.008846282958984375,0.028314970047015265,0.008846282958984375,-0.5032837884548911,-0.0,-1.939937866758716,-0.45869339785689595,,-0.21569305219495333,,-0.07229113156334789,1.0,,-0.008846282958984375,,-0.0,,-2.0826346384105626e-05,,,,0.22540559199171556,0.8328729281767956,,,,,,-2.19654653356206,19.285714285714285,,0.655638364901447,,-0.008846282958984375,,-0.008846282958984375,,-0.008846282958984375,,,-0.5693613369687341,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.28979542988577245
2013-07-09,17.257720947265625,17.629425773650812,16.868315489141818,16.930266012201827,206400,1.404030915174248,19.36,,0.0,0.0,,-0.0029704708035367786,0.0,,,-0.23894882202148438,-0.23894882202148438,0.04892329791970284,-0.23894882202148438,-0.5288627722087799,-0.0,-2.5581636175353815,-0.4932595921189077,,-0.2620117525060491,,-0.05596110576857405,1.0,,-0.37169837951660156,,-0.0,1.0,-3.4711671267567535e-06,,,,0.07732136693130826,0.5887430939226519,,,,,,-2.115327899830916,16.0,,-0.8331389054109135,,-0.23894882202148438,,-0.23894882202148438,,-0.23894882202148438,,,-0.4648963561598249,-0.0,,False,0,0,0,0,0,False,,0,1.3942877673472232,,,0,,False,0,0.42966869981917116
2013-07-10,16.903717041015625,17.65597702248972,16.8594654609141,17.231170293640997,334900,-2.0512784239108295,19.24,,0.5334612833268075,0.0,,-0.003906294216732842,0.0,,,0.35400390625,0.35400390625,0.07319181010559635,0.35400390625,-0.5216038714137573,-0.0,-2.4345875043148086,-0.5136536467334947,,-0.10680954026961631,,-0.07972831689128582,1.0,,0.10620880126953125,,-0.0,1.0,0.00013884337715189596,,,,0.9309630652399034,0.25,,,,,,-1.9868746370589854,27.666666666666664,,-0.8500647325642511,,0.35400390625,,0.35400390625,,0.35400390625,,,-0.06115042786297652,-0.0,,False,0,0,0,0,0,False,,0,2.735665608396598,,,0,,False,0,-0.4105937373226704
2013-07-11,17.328523635864258,17.390474165536943,16.859466972874106,16.859466972874106,108800,2.513095751767924,19.44,,0.5175170087597951,0.0,-8.0,-0.0023095321133154187,0.0,,,-0.4248065948486328,-0.4248065948486328,0.04982660211765632,0.4248065948486328,-0.5122709989630142,-0.0,-2.6020020711080427,-0.5057034220532319,,-0.25578983753888695,,-0.01988232226068137,1.0,,-0.3097515106201172,,-0.945610857689301,1.0,-7.983519729351847e-05,,,,0.02657921988263721,0.0763121546961326,,,,,,-2.3170877232729374,12.9,,-0.8021849436468855,,-0.4248065948486328,,-0.4248065948486328,-0.8316626339440027,-0.4248065948486328,,,-0.7700807901942623,-0.0,,False,0,0,0,0,0,False,,0,0.7587099156135243,,,0,,False,0,0.8816735364843443
2013-07-12,17.26658058166504,17.293131543602144,17.00107602637218,17.018776667663584,114600,-0.3574629639597093,19.44,,0.649330651959299,0.40235939300578655,-9.0,-0.0032850332953673882,0.4732521417660601,,,0.06194305419921875,0.06194305419921875,0.03894980144733968,0.06194305419921875,-0.506049083995852,0.08552552527423962,-2.515705902657922,-0.5025924645696509,,-0.36916695471828553,,-0.025627381098411384,-1.0,,-0.008859634399414062,,-0.945610857689301,1.0,-4.685978841462379e-05,,,,0.12806351397997928,0.356353591160221,,,,-0.6158526061442872,0.0257320173592923,-2.2935180253547394,15.666666666666666,,-0.8433839413287317,,0.06194305419921875,,0.06194305419921875,-0.8316626339440027,0.06194305419921875,,-2.1916455535185135,-0.8457004444931936,-0.0,-0.0002326607234721613,False,0,0,0,0,0,False,,0,1.6913765424335205,,,0,,False,0,0.845586926135227
