,close,high,low,open,vol,pct_change,vwap,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha030,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha060,alpha061,alpha062,alpha064,alpha065,alpha068,alpha074,alpha075,alpha078,alpha081,alpha083,alpha084,alpha085,alpha086,alpha094,alpha095,alpha099,alpha101
2019-03-14,36.36518478393555,36.99311438498639,35.782759944110786,35.94656736425224,279700,1.9387461689756025,39.93,,0.0,0.0,,-0.004861043765791014,0.0,,,,,,,,,,,,,,,1.0,,,,,,2.5650635682030472e-05,,,,0.19370294318959616,,,,,,,-3.5470956131454585,1.0613138686131387,,-0.0,,,,,,,,,-0.45413549874709624,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.34557797912617394
2019-03-15,37.32982635498047,37.35712643322319,36.856605326794096,36.902106614373885,164200,2.652651366344916,40.83,,0.0,0.0,,-0.006296494623383888,0.0,,,-0.9646415710449219,-0.9646415710449219,,0.9646415710449219,,,,,,,,-0.7025336778341306,1.0,,,,,,-0.0002513617371413234,,,,0.19575633127994524,0.11712328767123288,,,,,,-3.723978048132743,1.0268741159830268,,-0.0,,-0.9646415710449219,,-0.9646415710449219,,-0.9646415710449219,,,-0.8925192388210431,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.8528449453543638
2019-03-18,37.18422317504883,37.97595675219081,36.82930824293435,37.97595675219081,581700,-0.3900451573148444,40.76,,0.0,0.0,,-0.0038987669833185057,0.0,,,0.14560317993164062,0.14560317993164062,,0.14560317993164062,,,-1.7679671457905544,,,,,-0.9228459373240757,1.0,,,,-0.0,,0.000246230847516147,,,,0.9075975359342916,0.46643835616438356,,,,,,-3.361761845686104,1.0304317055909413,,-0.0,,0.14560317993164062,,0.14560317993164062,,0.14560317993164062,,,-0.3439093763438894,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.6898746181920574
2019-03-19,35.992069244384766,37.67564476311769,35.537049396866564,37.67564476311769,2540200,-3.2060745898922383,39.41,,0.0,0.0,,-0.01094297034322923,0.0,,,1.1921539306640625,1.1921539306640625,1.963809607083793,1.1921539306640625,,-0.0,-1.768993839835729,,,,,-0.4295958643838187,1.0,,0.37311553955078125,,-0.0,,0.0006925260805314866,,,,0.9815195071868583,0.8095890410958904,,,,,,-2.8192737294583026,1.0735512630014858,,-0.0,,1.1921539306640625,,1.1921539306640625,,1.1921539306640625,,,-0.26740597524247767,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.7868663137379975
2019-03-20,34.217491149902344,36.265993475363445,34.090086148022245,36.265080464042065,5147900,-4.9304697721964885,38.13,,0.0,0.0,,-0.0006151262976564765,0.0,,,1.7745780944824219,1.7745780944824219,1.991437188972284,1.7745780944824219,-0.008236101578586136,-0.0,-1.5489390828199863,-0.08167467398764584,,-0.0013726835964310226,,-0.0254796371366804,1.0,,3.112335205078125,,-0.0,,0.0010829057494021795,,,,0.9931553730321697,0.9808219178082191,,,,,,-2.968787822107835,1.1604447974583003,,0.3993267903163341,,1.7745780944824219,,1.7745780944824219,,1.7745780944824219,,,-0.07829760771359781,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.9405955358883267
2019-03-21,35.382347106933594,35.40964718905053,34.435904916249235,34.58151114008327,8865500,3.4042704999269757,38.48,,0.0,0.0,,-0.03709028864087072,0.0,,,-1.16485595703125,-1.16485595703125,1.9753406085495544,-1.16485595703125,-0.0075497597803706245,-0.0,-0.8179329226557153,-0.008922443376801648,,-0.8606726149622512,,-0.012503846875586413,1.0,,1.8018760681152344,,-0.0,,-0.0005181123630061346,,,,0.07049965776865161,0.014383561643835616,,,,,,-3.560617936165073,1.0672268907563025,,0.6463010312159334,,-1.16485595703125,,-1.16485595703125,,-1.16485595703125,,,-0.8668355419860875,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.8215873971986588
2019-03-22,34.090087890625,35.345943706187605,33.261951864546106,35.27313886051969,4902500,-3.65227103901018,37.49,,0.0,0.0,,-0.010642200287558662,0.0,,,1.2922592163085938,1.2922592163085938,1.956359984994514,-1.2922592163085938,-0.014413177762525738,-0.0,-0.7645448323066393,-0.01029512697323267,,-0.008236101578586136,,-0.14033914327651492,1.0,,1.9019813537597656,,-0.0,1.0,0.0002411019022719904,,,,0.9650924024640657,0.5773972602739726,,,,,,-3.2018813849145644,1.1826371826371826,,0.6898975291787399,,1.2922592163085938,,1.2922592163085938,,1.2922592163085938,,,-0.4712871507725251,-0.0,,False,0,0,0,0,0,False,,0,55.42239508229952,,,0,,False,0,-0.5674127573387912
2019-03-25,33.17095184326172,34.40860654308401,33.07994577914162,34.19019546072216,4035100,-2.696197353061236,36.9,,-0.2993704786653298,0.0,,-0.0010990756239924553,0.0,,,0.9191360473632812,0.9191360473632812,0.11241092843154124,-0.9191360473632812,-0.4118050789293068,-0.0,-1.350444900752909,-0.32326698695950584,,-0.011667810569663692,,-0.031526514265443416,1.0,,1.046539306640625,,-0.0,1.0,0.0006463558013976473,,,,0.9527720739219713,0.9883561643835617,,,,,,-3.162263875875773,1.2931798051372896,,0.7618114226164281,,0.9191360473632812,,0.9191360473632812,,0.9191360473632812,,,-0.07968461357117694,-0.0,,False,0,0,0,0,0,False,,0,65.22534302686547,,,0,,False,0,-0.7665441029021719
2019-03-26,33.40755844116211,33.9899833266215,33.18004850330915,33.18004850330915,3350900,0.7132945687491787,36.94,,-0.03249741527283927,0.0,-2.0,-0.0043639767423229855,0.0,,,-0.23660659790039062,-0.23660659790039062,0.006837556211810521,0.23660659790039062,-0.6602608098833219,-0.0,-2.156741957563313,-0.5641729581331503,,-0.47632120796156485,,-0.00429573611178946,1.0,,1.9747886657714844,,-0.0,1.0,0.00020006245003525143,,,,0.3052703627652293,0.32602739726027397,,,,,,-3.3574257180309246,1.2601908065915004,,-0.8418848361446284,,-0.23660659790039062,,-0.23660659790039062,-0.967741935483871,-0.23660659790039062,,,-0.27146365900433617,-0.0,,False,0,0,0,0,0,False,,0,139.98030287675948,,,0,,False,0,0.28055267983642607
2019-03-27,32.94343566894531,33.82617175928574,32.816030674763745,33.443956776741054,2871300,-1.389274744618696,36.51,,-0.2497162979630345,0.5345156736981737,-1.0,-0.0034991457099742746,0.4500473923352617,,,0.4641227722167969,0.4641227722167969,0.030136957966775443,-0.4641227722167969,-0.723404255319149,0.379052261857134,-2.600273785078713,-0.6197666437886067,,-0.35552505147563485,,-0.0619477169378202,1.0,,1.1466522216796875,,-0.0,1.0,0.00042577352885381014,,,,0.8555783709787816,0.9020547945205479,,,,-0.02898124421365041,0.4655902052952563,-3.1927268513380866,1.3534883720930233,,-0.9134299006649096,,0.4641227722167969,,0.4641227722167969,-0.9718599862731641,0.4641227722167969,,5.850453263384802,-0.1360029209638655,-0.0,0.00023328702777104744,False,0,0,0,0,0,False,,0,99.66898149443828,,,0,,False,0,-0.4950062018618851
