,close,high,low,open,vol,pct_change,vwap,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha030,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha060,alpha061,alpha062,alpha064,alpha065,alpha068,alpha074,alpha075,alpha078,alpha081,alpha083,alpha084,alpha085,alpha086,alpha094,alpha095,alpha099,alpha101
2017-02-02,16.652326583862305,16.80049385696204,16.495929191176373,16.495929191176373,4901200,1.1500049702514836,20.28,,0.0,0.0,,-0.00107717274192934,0.0,,,,,,,,,,,,,,,1.0,,,,,,-3.4635414283288816e-06,,,,0.1998995479658463,,,,,,,-3.632484958972423,75.86666666666666,,-0.0,,,,,,,,,-0.48984571353345785,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.5118307520400108
2017-02-03,16.981582641601562,17.121518194781533,16.709943223079726,16.75110166227026,2631500,1.9772375714654624,20.46,,0.0,0.0,,-0.0026210362502683475,0.0,,,-0.3292560577392578,-0.3292560577392578,,0.3292560577392578,,,,,,,,-0.3135366803970104,1.0,,,,,,-5.542590105827602e-05,,,,0.11652435961828227,0.16532663316582916,,,,,,-3.5455210861307975,43.31818181818182,,-0.0,,-0.3292560577392578,,-0.3292560577392578,,-0.3292560577392578,,,-0.6164103072411821,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.5586402354476478
2017-02-06,17.063899993896484,17.40139138551464,16.91573273513064,17.40139138551464,1836800,0.4847448793922293,20.76,,0.0,0.0,,-0.007300052647763756,0.0,,,-0.08231735229492188,-0.08231735229492188,,0.08231735229492188,,,-1.028628829733802,,,,,-0.8659451781520668,1.0,,,,-0.0,,7.967465972375281e-05,,,,0.9402310396785535,0.28592964824120604,,,,,,-3.6031562956128127,46.2962962962963,,-0.0,,-0.08231735229492188,,-0.08231735229492188,,-0.08231735229492188,,,-0.33647244740010124,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.693486885215861
2017-02-07,17.121522903442383,17.17091304405401,16.973357191710562,17.08036602296705,3521100,0.3376889782904735,20.77,,0.0,0.0,,-0.004122014661153493,0.0,,,-0.05762290954589844,-0.05762290954589844,0.17744488550205204,-0.05762290954589844,,-0.0,-0.793822199899548,,,,,-0.06344965097196291,1.0,,-0.4691963195800781,,-0.0,,-4.156844613232751e-05,,,,0.42591662481165243,0.314572864321608,,,,,,-3.698150644861851,40.51724137931034,,-0.0,,-0.05762290954589844,,-0.05762290954589844,,-0.05762290954589844,,,-0.7410230581707602,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.20728112513220698
2017-02-08,17.154443740844727,17.220295668888834,17.063896751021403,17.12151699180577,973600,0.1922775070185123,20.83,0.8257345491388045,0.0,0.0,,-0.0041109149888713175,0.0,,,-0.03292083740234375,0.03292083740234375,0.15445159645656747,0.03292083740234375,-0.28787116255661804,-0.0,-0.5765946760421898,-0.1852038248616004,,-0.08203321590337191,,-0.11365210943990425,1.0,,-0.17286109924316406,,-0.0,,-1.0392603491551284e-05,,,,0.44299347061778,0.8241206030150754,,,,,,-3.6880821575886635,37.99999999999999,,0.7968075007815234,,-0.03292083740234375,,-0.03292083740234375,,-0.03292083740234375,,,-0.5734139831468115,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,0.20919298229667202
2017-02-09,17.187374114990234,17.261457752686965,17.146217236285064,17.195605804738125,1798600,0.191964103546538,20.9,0.8257345491388045,0.0,0.0,,-0.00473552382002285,0.0,,,0.03293037414550781,0.03293037414550781,0.6160644105963079,-0.03293037414550781,-0.4906894816305989,-0.0,-0.6785534907081868,-0.3241066935078007,,-0.07347760442878712,,-0.15397962819831337,1.0,,-0.12347412109375,,-0.0,,1.3856808843833375e-05,,,,0.5469613259668509,0.8798994974874372,,,,,,-3.6962589986210332,36.285714285714285,,0.5256508139999032,,-0.03293037414550781,,-0.03293037414550781,,-0.03293037414550781,,,-0.3579950216176479,-0.0,,False,0,0,0,0,0,False,,0,,,,0,,False,0,-0.07081601151383492
2017-02-10,17.30260467529297,18.00228213743055,17.105048963048223,17.22028940268268,1560800,0.6704372612814424,21.01,0.8257345491388045,0.0,0.0,,-0.005333140266306364,0.0,,,0.11523056030273438,0.11523056030273438,0.12870397346370835,0.11523056030273438,-0.47861097131353797,-0.0,-0.9678553490708186,-0.10266733769501761,,-0.10166079516859587,,-0.09421689328438106,1.0,,-0.18108177185058594,,-0.0,1.0,0.00021131156900011525,,,,0.33550979407333,0.11608040201005025,,,,,,-3.4620680019736234,29.37209302325581,,0.3670407780454875,,-0.11523056030273438,,-0.11523056030273438,,-0.11523056030273438,,,-0.21499535248042645,-0.0,,False,0,0,0,0,0,False,,0,0.4436582853651567,,,0,,False,0,0.09164131871091466
2017-02-13,17.286155700683594,17.44255469187088,17.249113875666463,17.401396236277098,896000,-0.0950664649517318,21.05,,-0.6972120150323144,0.0,,-0.00624608831151533,0.0,,,0.016448974609375,0.016448974609375,0.6449788474436362,-0.016448974609375,-0.4267740312028183,-0.0,-1.2230035158211954,-0.12128837443381983,,-0.02868646200301963,,-0.057339158102068126,1.0,,-0.1317119598388672,,-0.0,1.0,5.022994933042741e-05,,,,0.7363134103465595,0.16432160804020102,,,,,,-3.704435374925925,29.847826086956516,,0.36063494785783246,,0.016448974609375,,0.016448974609375,,0.016448974609375,,,-0.19795780897911952,-0.0,,False,0,0,0,0,0,False,,0,0.0732077365501309,,,0,,False,0,-0.5926766706860137
2017-02-14,17.310848236083984,17.327310045873475,17.080365628653652,17.19560614735166,1143100,0.1428457305832076,20.97,,-0.5099019175341424,0.0,-6.0,-0.005462552354505369,0.0,,,-0.024692535400390625,-0.024692535400390625,0.38001197228620587,-0.024692535400390625,-0.5445395067941621,-0.0,-1.9512807634354594,-0.7010568696527428,,-0.08303975842979366,,-0.005294899029883389,-1.0,,-0.12347412109375,,-0.0,1.0,-9.006793782144363e-05,,,,0.2717227523857358,0.58643216080402,,,,,,-3.7666052494118922,29.024390243902438,,-0.24807506734787044,,-0.024692535400390625,,-0.024692535400390625,-0.5078007045797684,-0.024692535400390625,,,-0.9026817210126097,-0.0,,False,0,0,0,0,0,False,,0,13.731273461200674,,,0,,False,0,0.46479001231212197
2017-02-15,17.212064743041992,17.417852223537505,17.17090787495644,17.417852223537505,1065700,-0.5706450180533618,20.99,,-0.021715161396790843,0.7524639029309247,-8.0,-0.006185040113963362,0.8231380958646779,,,0.09878349304199219,0.09878349304199219,0.4478176247024631,-0.09878349304199219,-0.536990437845999,0.18963644260866322,-1.4721245605223505,-0.6859587317564168,,-0.39758429793658784,,-0.47389968706693486,1.0,,0.09053993225097656,,-0.0,1.0,6.928270488427194e-05,,,,0.8453038674033149,0.45125628140703516,,,,-0.13859795923228696,0.274390607383205,-3.696060717408315,37.67567567567568,,-0.14209316648993886,,0.09878349304199219,,0.09878349304199219,-0.5078007045797684,0.09878349304199219,,4.052699420373023,-0.1768688614411559,-0.0,4.523348516844751e-05,False,0,0,0,0,0,False,,0,1.7253736422951171,,,0,,False,0,-0.8299744748093418
