,Adj Close,close,high,low,open,vol,pct_change,vwap
2006-11-29,,,,,,,,3520.96
2006-11-30,,,,,,,,3542.4
2006-12-01,,,,,,,,3545.91
2006-12-04,,,,,,,,3569.55
2006-12-05,,,,,,,,3588.51
2006-12-06,,,,,,,,3631.82
2006-12-07,,,,,,,,3600.44
2006-12-08,,,,,,,,3579.93
2006-12-11,,,,,,,,3595.3
2006-12-12,,,,,,,,3615.11
2006-12-13,,,,,,,,3654.79
2006-12-14,,,,,,,,3667.97
2006-12-15,,,,,,,,3738.04
2006-12-18,,,,,,,,3788.84
2006-12-19,,,,,,,,3766.91
2006-12-20,,,,,,,,3752.01
2006-12-21,,,,,,,,3674.54
2006-12-22,,,,,,,,3662.84
2006-12-26,,,,,,,,3633.73
2006-12-27,,,,,,,,3674.47
2006-12-28,,,,,,,,3665.24
2006-12-29,,,,,,,,3651.26
2007-01-03,,,,,,,,3656.77
2007-01-04,,,,,,,,3624.54
2007-01-05,,,,,,,,3588.0
2007-01-08,,,,,,,,3583.05
2007-01-09,,,,,,,,3626.23
2007-01-10,,,,,,,,3639.98
2007-01-11,,,,,,,,3659.91
2007-01-12,,,,,,,,3665.57
2007-01-16,,,,,,,,3636.66
2007-01-17,,,,,,,,3633.47
2007-01-18,,,,,,,,3629.64
2007-01-19,,,,,,,,3645.0
2007-01-22,,,,,,,,3646.82
2007-01-23,,,,,,,,3628.71
2007-01-24,,,,,,,,3596.09
2007-01-25,,,,,,,,3583.79
2007-01-26,,,,,,,,3554.11
2007-01-29,,,,,,,,3572.32
2007-01-30,,,,,,,,3615.07
2007-01-31,,,,,,,,3653.81
2007-02-01,,,,,,,,3671.17
2007-02-02,,,,,,,,3653.53
2007-02-05,,,,,,,,3616.13
2007-02-06,,,,,,,,3621.96
2007-02-07,,,,,,,,3621.73
2007-02-08,,,,,,,,3617.82
2007-02-09,,,,,,,,3632.61
2007-02-12,,,,,,,,3625.11
2007-02-13,,,,,,,,3617.37
2007-02-14,,,,,,,,3611.24
2007-02-15,,,,,,,,3589.27
2007-02-16,,,,,,,,3595.96
2007-02-20,,,,,,,,3631.1
2007-02-21,,,,,,,,3598.99
2007-02-22,,,,,,,,3583.79
2007-02-23,,,,,,,,3558.54
2007-02-26,,,,,,,,3558.02
2007-02-27,,,,,,,,3498.0
2007-02-28,,,,,,,,3512.77
2007-03-01,,,,,,,,3537.12
2007-03-02,,,,,,,,3574.54
2007-03-05,,,,,,,,3576.04
2007-03-06,,,,,,,,3580.25
2007-03-07,,,,,,,,3589.24
2007-03-08,,,,,,,,3615.26
2007-03-09,,,,,,,,3642.17
2007-03-12,,,,,,,,3640.31
2007-03-13,,,,,,,,3607.22
2007-03-14,,,,,,,,3562.66
2007-03-15,,,,,,,,3558.47
2007-03-16,,,,,,,,3543.79
2007-03-19,,,,,,,,3575.51
2007-03-20,,,,,,,,3579.6
2007-03-21,,,,,,,,3617.54
2007-03-22,,,,,,,,3635.21
2007-03-23,,,,,,,,3607.94
2007-03-26,,,,,,,,3602.84
2007-03-27,,,,,,,,3589.47
2007-03-28,,,,,,,,3592.65
2007-03-29,,,,,,,,3600.38
2007-03-30,,,,,,,,3617.42
2007-04-02,,,,,,,,3604.37
2007-04-03,,,,,,,,3620.73
2007-04-04,,,,,,,,3614.41
2007-04-05,,,,,,,,3628.34
2007-04-09,,,,,,,,3626.49
2007-04-10,,,,,,,,3651.84
2007-04-11,,,,,,,,3653.16
2007-04-12,,,,,,,,3647.62
2007-04-13,,,,,,,,3656.67
2007-04-16,,,,,,,,3658.71
2007-04-17,,,,,,,,3660.87
2007-04-18,,,,,,,,3657.2
2007-04-19,,,,,,,,3633.94
2007-04-20,,,,,,,,3635.57
2007-04-23,,,,,,,,3637.19
2007-04-24,,,,,,,,3627.46
2007-04-25,,,,,,,,3618.2
2007-04-26,,,,,,,,3627.34
2007-04-27,,,,,,,,3627.76
2007-04-30,,,,,,,,3629.1
2007-05-01,,,,,,,,3602.16
2007-05-02,,,,,,,,3613.8
2007-05-03,,,,,,,,3613.81
2007-05-04,,,,,,,,3634.95
2007-05-07,,,,,,,,3662.89
2007-05-08,,,,,,,,3636.22
2007-05-09,,,,,,,,3635.36
2007-05-10,,,,,,,,3638.22
2007-05-11,,,,,,,,3657.76
2007-05-14,,,,,,,,3642.41
2007-05-15,,,,,,,,3641.75
2007-05-16,,,,,,,,3630.88
2007-05-17,,,,,,,,3617.18
2007-05-18,,,,,,,,3601.93
2007-05-21,,,,,,,,3612.91
2007-05-22,,,,,,,,3649.38
2007-05-23,,,,,,,,3638.02
2007-05-24,,,,,,,,3624.42
2007-05-25,,,,,,,,3629.76
2007-05-29,,,,,,,,3630.64
2007-05-30,,,,,,,,3625.58
2007-05-31,,,,,,,,3627.74
2007-06-01,,,,,,,,3633.17
2007-06-04,,,,,,,,3639.21
2007-06-05,,,,,,,,3623.95
2007-06-06,,,,,,,,3608.03
2007-06-07,,,,,,,,3614.16
2007-06-08,,,,,,,,3616.56
2007-06-11,,,,,,,,3622.88
2007-06-12,,,,,,,,3621.16
2007-06-13,,,,,,,,3619.82
2007-06-14,,,,,,,,3621.03
2007-06-15,,,,,,,,3624.25
2007-06-18,,,,,,,,3621.26
2007-06-19,,,,,,,,3619.77
2007-06-20,,,,,,,,3622.95
2007-06-21,,,,,,,,3592.58
2007-06-22,,,,,,,,3575.96
2007-06-25,,,,,,,,3558.84
2007-06-26,,,,,,,,3548.61
2007-06-27,,,,,,,,3543.25
2007-06-28,,,,,,,,3580.52
2007-06-29,,,,,,,,3591.41
2007-07-02,,,,,,,,3617.58
2007-07-03,,,,,,,,3632.16
2007-07-05,,,,,,,,3654.02
2007-07-06,,,,,,,,3692.36
2007-07-09,,,,,,,,3712.88
2007-07-10,,,,,,,,3709.14
2007-07-11,,,,,,,,3682.38
2007-07-12,,,,,,,,3675.36
2007-07-13,,,,,,,,3667.08
2007-07-16,,,,,,,,3667.74
2007-07-17,,,,,,,,3660.33
2007-07-18,,,,,,,,3652.76
2007-07-19,,,,,,,,3647.03
2007-07-20,,,,,,,,3640.78
2007-07-23,,,,,,,,3634.66
2007-07-24,,,,,,,,3636.02
2007-07-25,,,,,,,,3640.83
2007-07-26,,,,,,,,3603.38
2007-07-27,,,,,,,,3607.89
2007-07-30,,,,,,,,3600.53
2007-07-31,,,,,,,,3598.71
2007-08-01,,,,,,,,3600.36
2007-08-02,,,,,,,,3596.4
2007-08-03,,,,,,,,3597.0
2007-08-06,,,,,,,,3628.34
2007-08-07,,,,,,,,3675.09
2007-08-08,,,,,,,,3694.98
2007-08-09,,,,,,,,3646.27
2007-08-10,,,,,,,,3613.33
2007-08-13,,,,,,,,3664.68
2007-08-14,,,,,,,,3637.03
2007-08-15,,,,,,,,3652.37
2007-08-16,,,,,,,,3726.73
2007-08-17,,,,,,,,3838.53
2007-08-20,,,,,,,,3937.61
2007-08-21,,,,,,,,3972.65
2007-08-22,,,,,,,,3964.47
2007-08-23,,,,,,,,3952.6
2007-08-24,,,,,,,,3974.22
2007-08-27,,,,,,,,3982.21
2007-08-28,,,,,,,,3960.68
2007-08-29,,,,,,,,3962.58
2007-08-30,,,,,,,,3953.53
2007-08-31,,,,,,,,3923.34
2007-09-04,,,,,,,,3931.61
2007-09-05,,,,,,,,3974.08
2007-09-06,,,,,,,,3985.48
2007-09-07,,,,,,,,3979.98
2007-09-10,,,,,,,,3970.76
2007-09-11,,,,,,,,3951.7
2007-09-12,,,,,,,,3952.06
2007-09-13,,,,,,,,3951.74
2007-09-14,,,,,,,,3968.7
2007-09-17,,,,,,,,3958.77
2007-09-18,,,,,,,,3939.4
2007-09-19,,,,,,,,3955.98
2007-09-20,,,,,,,,3929.8
2007-09-21,,,,,,,,3910.43
2007-09-24,,,,,,,,3901.01
2007-09-25,,,,,,,,3896.58
2007-09-26,,,,,,,,3896.99
2007-09-27,,,,,,,,3901.59
2007-09-28,,,,,,,,3931.29
2007-10-01,,,,,,,,3963.03
2007-10-02,,,,,,,,3974.73
2007-10-03,,,,,,,,3982.21
2007-10-04,,,,,,,,3984.33
2007-10-05,,,,,,,,4000.76
2007-10-08,,,,,,,,4074.45
2007-10-09,,,,,,,,4087.79
2007-10-10,,,,,,,,4114.83
2007-10-11,,,,,,,,4183.29
2007-10-12,,,,,,,,4238.48
2007-10-15,,,,,,,,4207.59
2007-10-16,,,,,,,,4227.5
2007-10-17,,,,,,,,4294.83
2007-10-18,,,,,,,,4296.37
2007-10-19,,,,,,,,4246.86
2007-10-22,,,,,,,,4214.61
2007-10-23,,,,,,,,4245.12
2007-10-24,,,,,,,,4249.82
2007-10-25,,,,,,,,4239.4
2007-10-26,,,,,,,,4255.59
2007-10-29,,,,,,,,4267.63
2007-10-30,,,,,,,,4277.45
2007-10-31,,,,,,,,4354.99
2007-11-01,,,,,,,,4392.1
2007-11-02,,,,,,,,4401.13
2007-11-05,,,,,,,,4440.1
2007-11-06,,,,,,,,4448.73
2007-11-07,,,,,,,,4491.78
2007-11-08,,,,,,,,4502.5
2007-11-09,,,,,,,,4431.65
2007-11-12,,,,,,,,4441.6
2007-11-13,,,,,,,,4509.34
2007-11-14,,,,,,,,4558.39
2007-11-15,,,,,,,,4558.09
2007-11-16,,,,,,,,4535.88
2007-11-19,,,,,,,,4538.93
2007-11-20,,,,,,,,4552.13
2007-11-21,,,,,,,,4503.7
2007-11-23,,,,,,,,4474.5
2007-11-26,,,,,,,,4493.55
2007-11-27,,,,,,,,4567.39
2007-11-28,,,,,,,,4603.25
2007-11-29,,,,,,,,4605.16
2007-11-30,,,,,,,,4670.48
2007-12-03,,,,,,,,4768.16
2007-12-04,,,,,,,,4768.14
2007-12-05,,,,,,,,4901.52
2007-12-06,,,,,,,,4937.41
2007-12-07,,,,,,,,4994.71
2007-12-10,,,,,,,,4975.88
2007-12-11,,,,,,,,5013.42
2007-12-12,,,,,,,,4866.17
2007-12-13,,,,,,,,4688.4
2007-12-14,,,,,,,,4682.77
2007-12-17,,,,,,,,4534.38
2007-12-18,,,,,,,,4468.98
2007-12-19,,,,,,,,4476.02
2007-12-20,,,,,,,,4428.47
2007-12-21,,,,,,,,4428.02
2007-12-24,,,,,,,,4530.68
2007-12-26,,,,,,,,4594.84
2007-12-27,,,,,,,,4578.05
2007-12-28,,,,,,,,4651.55
2007-12-31,,,,,,,,4748.92
2008-01-02,,,,,,,,4612.82
2008-01-03,,,,,,,,4659.68
2008-01-04,,,,,,,,4534.34
2008-01-07,,,,,,,,4448.27
2008-01-08,,,,,,,,4432.76
2008-01-09,,,,,,,,4328.49
2008-01-10,,,,,,,,4356.43
2008-01-11,,,,,,,,4386.13
2008-01-14,,,,,,,,4348.5
2008-01-15,,,,,,,,4300.35
2008-01-16,,,,,,,,4221.58
2008-01-17,,,,,,,,4324.29
2008-01-18,,,,,,,,4423.24
2008-01-22,,,,,,,,4373.68
2008-01-23,,,,,,,,4582.01
2008-01-24,,,,,,,,4664.63
2008-01-25,,,,,,,,4633.29
2008-01-28,,,,,,,,4604.33
2008-01-29,,,,,,,,4603.17
2008-01-30,,,,,,,,4652.07
2008-01-31,,,,,,,,4626.73
2008-02-01,,,,,,,,4538.63
2008-02-04,,,,,,,,4556.96
2008-02-05,,,,,,,,4522.34
2008-02-06,,,,,,,,4534.08
2008-02-07,,,,,,,,4538.0
2008-02-08,,,,,,,,4582.81
2008-02-11,,,,,,,,4626.89
2008-02-12,,,,,,,,4657.61
2008-02-13,,,,,,,,4742.05
2008-02-14,,,,,,,,4802.11
2008-02-15,,,,,,,,4729.91
2008-02-19,,,,,,,,4802.82
2008-02-20,,,,,,,,4780.2
2008-02-21,,,,,,,,4740.09
2008-02-22,,,,,,,,4657.93
2008-02-25,,,,,,,,4634.7
2008-02-26,,,,,,,,4638.84
2008-02-27,,,,,,,,4665.85
2008-02-28,,,,,,,,4661.74
2008-02-29,,,,,,,,4655.89
2008-03-03,,,,,,,,4529.41
2008-03-04,,,,,,,,4511.31
2008-03-05,,,,,,,,4583.25
2008-03-06,,,,,,,,4550.27
2008-03-07,,,,,,,,4475.77
2008-03-10,,,,,,,,4410.2
2008-03-11,,,,,,,,4398.64
2008-03-12,,,,,,,,4375.16
2008-03-13,,,,,,,,4325.7
2008-03-14,,,,,,,,4311.32
2008-03-17,,,,,,,,4262.56
2008-03-18,,,,,,,,4299.63
2008-03-19,,,,,,,,4314.06
2008-03-20,,,,,,,,4296.52
2008-03-24,,,,,,,,4347.5
2008-03-25,,,,,,,,4337.38
2008-03-26,,,,,,,,4295.18
2008-03-27,,,,,,,,4335.01
2008-03-28,,,,,,,,4429.25
2008-03-31,,,,,,,,4479.29
2008-04-01,,,,,,,,4448.01
2008-04-02,,,,,,,,4383.64
2008-04-03,,,,,,,,4350.9
2008-04-04,,,,,,,,4359.78
2008-04-07,,,,,,,,4372.24
2008-04-08,,,,,,,,4396.06
2008-04-09,,,,,,,,4385.14
2008-04-10,,,,,,,,4377.17
2008-04-11,,,,,,,,4346.1
2008-04-14,,,,,,,,4305.05
2008-04-15,,,,,,,,4277.16
2008-04-16,,,,,,,,4309.91
2008-04-17,,,,,,,,4290.03
2008-04-18,,,,,,,,4291.54
2008-04-21,,,,,,,,4281.8
2008-04-22,,,,,,,,4251.04
2008-04-23,,,,,,,,4239.66
2008-04-24,,,,,,,,4226.57
2008-04-25,,,,,,,,4229.48
2008-04-28,,,,,,,,4269.85
2008-04-29,,,,,,,,4333.82
2008-04-30,,,,,,,,4429.88
2008-05-01,,,,,,,,4446.34
2008-05-02,,,,,,,,4471.63
2008-05-05,,,,,,,,4376.69
2008-05-06,,,,,,,,4330.59
2008-05-07,,,,,,,,4296.77
2008-05-08,,,,,,,,4284.49
2008-05-09,,,,,,,,4230.89
2008-05-12,,,,,,,,4110.95
2008-05-13,,,,,,,,4141.58
2008-05-14,,,,,,,,4150.71
2008-05-15,,,,,,,,4079.57
2008-05-16,,,,,,,,4073.75
2008-05-19,,,,,,,,4124.26
2008-05-20,,,,,,,,4110.51
2008-05-21,,,,,,,,4064.68
2008-05-22,,,,,,,,4078.23
2008-05-23,,,,,,,,4131.0
2008-05-27,,,,,,,,4185.12
2008-05-28,,,,,,,,4313.43
2008-05-29,,,,,,,,4377.23
2008-05-30,,,,,,,,4469.08
2008-06-02,,,,,,,,4409.25
2008-06-03,,,,,,,,4454.88
2008-06-04,,,,,,,,4411.84
2008-06-05,,,,,,,,4360.68
2008-06-06,,,,,,,,4299.94
2008-06-09,,,,,,,,4230.72
2008-06-10,,,,,,,,4233.81
2008-06-11,,,,,,,,4218.39
2008-06-12,,,,,,,,4220.24
2008-06-13,,,,,,,,4227.96
2008-06-16,,,,,,,,4214.19
2008-06-17,,,,,,,,4211.27
2008-06-18,,,,,,,,4156.21
2008-06-19,,,,,,,,4147.21
2008-06-20,,,,,,,,4139.1
2008-06-23,,,,,,,,4099.37
2008-06-24,,,,,,,,4056.47
2008-06-25,,,,,,,,4094.51
2008-06-26,,,,,,,,4026.31
2008-06-27,,,,,,,,4023.34
2008-06-30,,,,,,,,4000.6
2008-07-01,,,,,,,,3989.04
2008-07-02,,,,,,,,3973.8
2008-07-03,,,,,,,,3874.23
2008-07-07,,,,,,,,3910.58
2008-07-08,,,,,,,,3952.77
2008-07-09,,,,,,,,3975.65
2008-07-10,,,,,,,,3977.38
2008-07-11,,,,,,,,3906.65
2008-07-14,,,,,,,,3872.33
2008-07-15,,,,,,,,3812.23
2008-07-16,,,,,,,,3791.89
2008-07-17,,,,,,,,3836.49
2008-07-18,,,,,,,,3896.56
2008-07-21,,,,,,,,3945.62
2008-07-22,,,,,,,,3923.2
2008-07-23,,,,,,,,3935.28
2008-07-24,,,,,,,,3889.97
2008-07-25,,,,,,,,3799.28
2008-07-28,,,,,,,,3725.81
2008-07-29,,,,,,,,3724.97
2008-07-30,,,,,,,,3749.88
2008-07-31,,,,,,,,3792.9
2008-08-01,,,,,,,,3874.51
2008-08-04,,,,,,,,3846.54
2008-08-05,,,,,,,,3841.03
2008-08-06,,,,,,,,3850.59
2008-08-07,,,,,,,,3807.46
2008-08-08,,,,,,,,3822.95
2008-08-11,,,,,,,,3912.25
2008-08-12,,,,,,,,3865.67
2008-08-13,,,,,,,,3815.72
2008-08-14,,,,,,,,3841.45
2008-08-15,,,,,,,,3944.91
2008-08-18,,,,,,,,3950.98
2008-08-19,,,,,,,,3910.85
2008-08-20,,,,,,,,3868.88
2008-08-21,,,,,,,,3834.24
2008-08-22,,,,,,,,3875.63
2008-08-25,,,,,,,,3842.82
2008-08-26,,,,,,,,3842.11
2008-08-27,,,,,,,,3859.02
2008-08-28,,,,,,,,3902.38
2008-08-29,,,,,,,,3903.31
2008-09-02,,,,,,,,3960.0
2008-09-03,,,,,,,,3982.12
2008-09-04,,,,,,,,3950.97
2008-09-05,,,,,,,,3917.76
2008-09-08,,,,,,,,3973.43
2008-09-09,,,,,,,,3960.61
2008-09-10,,,,,,,,3920.39
2008-09-11,,,,,,,,3872.66
2008-09-12,,,,,,,,3912.07
2008-09-15,,,,,,,,4018.1
2008-09-16,,,,,,,,4089.55
2008-09-17,,,,,,,,4149.66
2008-09-18,,,,,,,,4168.28
2008-09-19,,,,,,,,4405.31
2008-09-22,,,,,,,,4391.25
2008-09-23,,,,,,,,4288.05
2008-09-24,,,,,,,,4444.32
2008-09-25,,,,,,,,4478.91
2008-09-26,,,,,,,,4404.93
2008-09-29,,,,,,,,4388.03
2008-09-30,,,,,,,,4386.84
2008-10-01,,,,,,,,4461.06
2008-10-02,,,,,,,,4588.51
2008-10-03,,,,,,,,4644.57
2008-10-06,,,,,,,,4349.87
2008-10-07,,,,,,,,4219.13
2008-10-08,,,,,,,,3974.36
2008-10-09,,,,,,,,3843.27
2008-10-10,,,,,,,,3539.05
2008-10-13,,,,,,,,3989.84
2008-10-14,,,,,,,,3993.89
2008-10-15,,,,,,,,3823.41
2008-10-16,,,,,,,,3700.68
2008-10-17,,,,,,,,3889.21
2008-10-20,,,,,,,,4068.1
2008-10-21,,,,,,,,4119.59
2008-10-22,,,,,,,,3920.3
2008-10-23,,,,,,,,3818.5
2008-10-24,,,,,,,,3699.52
2008-10-27,,,,,,,,3608.44
2008-10-28,,,,,,,,3494.71
2008-10-29,,,,,,,,3653.7
2008-10-30,,,,,,,,3722.51
2008-10-31,,,,,,,,3770.51
2008-11-03,,,,,,,,3873.96
2008-11-04,,,,,,,,3919.61
2008-11-05,,,,,,,,3891.09
2008-11-06,,,,,,,,3774.01
2008-11-07,,,,,,,,3687.95
2008-11-10,,,,,,,,3599.88
2008-11-11,,,,,,,,3465.27
2008-11-12,,,,,,,,3401.63
2008-11-13,,,,,,,,3268.81
2008-11-14,,,,,,,,3372.23
2008-11-17,,,,,,,,3216.52
2008-11-18,,,,,,,,3091.55
2008-11-19,,,,,,,,2918.37
2008-11-20,,,,,,,,2639.88
2008-11-21,,,,,,,,2706.15
2008-11-24,,,,,,,,3112.98
2008-11-25,,,,,,,,3109.24
2008-11-26,,,,,,,,3288.35
2008-11-28,,,,,,,,3399.06
2008-12-01,,,,,,,,3301.17
2008-12-02,,,,,,,,3300.85
2008-12-03,,,,,,,,3349.82
2008-12-04,,,,,,,,3293.94
2008-12-05,,,,,,,,3264.21
2008-12-08,,,,,,,,3490.48
2008-12-09,,,,,,,,3517.19
2008-12-10,,,,,,,,3503.59
2008-12-11,,,,,,,,3337.08
2008-12-12,,,,,,,,3233.65
2008-12-15,,,,,,,,3175.29
2008-12-16,,,,,,,,3259.52
2008-12-17,,,,,,,,3311.27
2008-12-18,,,,,,,,3261.64
2008-12-19,,,,,,,,3233.29
2008-12-22,,,,,,,,3163.02
2008-12-23,,,,,,,,3125.76
2008-12-24,,,,,,,,3133.03
2008-12-26,,,,,,,,3112.22
2008-12-29,,,,,,,,3073.29
2008-12-30,,,,,,,,3056.62
2008-12-31,,,,,,,,3074.74
2009-01-02,,,,,,,,3273.07
2009-01-05,,,,,,,,3339.85
2009-01-06,,,,,,,,3348.82
2009-01-07,,,,,,,,3200.89
2009-01-08,,,,,,,,3153.57
2009-01-09,,,,,,,,3160.36
2009-01-12,,,,,,,,3149.66
2009-01-13,,,,,,,,3186.13
2009-01-14,,,,,,,,3118.08
2009-01-15,,,,,,,,3035.78
2009-01-16,,,,,,,,3045.19
2009-01-20,,,,,,,,2907.67
2009-01-21,,,,,,,,2906.43
2009-01-22,,,,,,,,2915.06
2009-01-23,,,,,,,,2870.06
2009-01-26,,,,,,,,2851.2
2009-01-27,,,,,,,,2839.78
2009-01-28,,,,,,,,2973.09
2009-01-29,,,,,,,,2935.52
2009-01-30,,,,,,,,2940.76
2009-02-02,,,,,,,,2909.83
2009-02-03,,,,,,,,2964.84
2009-02-04,,,,,,,,2999.01
2009-02-05,,,,,,,,2919.72
2009-02-06,,,,,,,,2907.62
2009-02-09,,,,,,,,2929.59
2009-02-10,,,,,,,,2890.56
2009-02-11,,,,,,,,2862.22
2009-02-12,,,,,,,,2872.94
2009-02-13,,,,,,,,2866.57
2009-02-17,,,,,,,,2781.58
2009-02-18,,,,,,,,2660.22
2009-02-19,,,,,,,,2556.05
2009-02-20,,,,,,,,2368.24
2009-02-23,,,,,,,,2379.76
2009-02-24,,,,,,,,2428.19
2009-02-25,,,,,,,,2536.58
2009-02-26,,,,,,,,2570.82
2009-02-27,,,,,,,,2465.3
2009-03-02,,,,,,,,2400.73
2009-03-03,,,,,,,,2375.89
2009-03-04,,,,,,,,2423.28
2009-03-05,,,,,,,,2314.3
2009-03-06,,,,,,,,2305.96
2009-03-09,,,,,,,,2303.46
2009-03-10,,,,,,,,2578.08
2009-03-11,,,,,,,,2748.78
2009-03-12,,,,,,,,2764.23
2009-03-13,,,,,,,,2730.65
2009-03-16,,,,,,,,2745.53
2009-03-17,,,,,,,,2669.49
2009-03-18,,,,,,,,2729.79
2009-03-19,,,,,,,,2784.24
2009-03-20,,,,,,,,2776.96
2009-03-23,,,,,,,,2902.01
2009-03-24,,,,,,,,2956.65
2009-03-25,,,,,,,,2926.57
2009-03-26,,,,,,,,2939.34
2009-03-27,,,,,,,,2937.04
2009-03-30,,,,,,,,2791.92
2009-03-31,,,,,,,,2872.73
2009-04-01,,,,,,,,2795.55
2009-04-02,,,,,,,,2935.69
2009-04-03,,,,,,,,2971.86
2009-04-06,,,,,,,,2987.84
2009-04-07,,,,,,,,2931.69
2009-04-08,,,,,,,,2906.89
2009-04-09,,,,,,,,3026.49
2009-04-13,,,,,,,,3028.86
2009-04-14,,,,,,,,3018.55
2009-04-15,,,,,,,,2985.41
2009-04-16,,,,,,,,3016.19
2009-04-17,,,,,,,,3025.39
2009-04-20,,,,,,,,2950.71
2009-04-21,,,,,,,,2898.14
2009-04-22,,,,,,,,2869.83
2009-04-23,,,,,,,,2794.21
2009-04-24,,,,,,,,2862.67
2009-04-27,,,,,,,,2913.86
2009-04-28,,,,,,,,2912.55
2009-04-29,,,,,,,,3007.47
2009-04-30,,,,,,,,3100.36
2009-05-01,,,,,,,,3044.56
2009-05-04,,,,,,,,3083.76
2009-05-05,,,,,,,,3105.11
2009-05-06,,,,,,,,3074.26
2009-05-07,,,,,,,,3077.12
2009-05-08,,,,,,,,3102.71
2009-05-11,,,,,,,,3012.42
2009-05-12,,,,,,,,2951.2
2009-05-13,,,,,,,,2874.63
2009-05-14,,,,,,,,2896.5
2009-05-15,,,,,,,,2918.05
2009-05-18,,,,,,,,2936.63
2009-05-19,,,,,,,,2989.19
2009-05-20,,,,,,,,3011.5
2009-05-21,,,,,,,,2938.53
2009-05-22,,,,,,,,2909.28
2009-05-26,,,,,,,,2963.96
2009-05-27,,,,,,,,2969.91
2009-05-28,,,,,,,,2914.42
2009-05-29,,,,,,,,2936.29
2009-06-01,,,,,,,,2996.55
2009-06-02,,,,,,,,2989.59
2009-06-03,,,,,,,,2948.89
2009-06-04,,,,,,,,2934.78
2009-06-05,,,,,,,,2935.56
2009-06-08,,,,,,,,2908.88
2009-06-09,,,,,,,,2964.94
2009-06-10,,,,,,,,2955.69
2009-06-11,,,,,,,,2947.92
2009-06-12,,,,,,,,2976.11
2009-06-15,,,,,,,,2926.52
2009-06-16,,,,,,,,2921.27
2009-06-17,,,,,,,,2889.31
2009-06-18,,,,,,,,2843.93
2009-06-19,,,,,,,,2815.25
2009-06-22,,,,,,,,2781.15
2009-06-23,,,,,,,,2756.46
2009-06-24,,,,,,,,2794.09
2009-06-25,,,,,,,,2807.45
2009-06-26,,,,,,,,2808.36
2009-06-29,,,,,,,,2819.78
2009-06-30,,,,,,,,2875.85
2009-07-01,,,,,,,,2917.53
2009-07-02,,,,,,,,2882.85
2009-07-06,,,,,,,,2850.09
2009-07-07,,,,,,,,2824.42
2009-07-08,,,,,,,,2789.53
2009-07-09,,,,,,,,2784.09
2009-07-10,,,,,,,,2751.88
2009-07-13,,,,,,,,2813.31
2009-07-14,,,,,,,,2856.72
2009-07-15,,,,,,,,2919.44
2009-07-16,,,,,,,,2920.26
2009-07-17,,,,,,,,2940.67
2009-07-20,,,,,,,,2968.12
2009-07-21,,,,,,,,2984.01
2009-07-22,,,,,,,,2984.53
2009-07-23,,,,,,,,3032.76
2009-07-24,,,,,,,,3092.13
2009-07-27,,,,,,,,3117.68
2009-07-28,,,,,,,,3115.31
2009-07-29,,,,,,,,3121.46
2009-07-30,,,,,,,,3156.27
2009-07-31,,,,,,,,3179.24
2009-08-03,,,,,,,,3258.14
2009-08-04,,,,,,,,3290.42
2009-08-05,,,,,,,,3394.31
2009-08-06,,,,,,,,3492.19
2009-08-07,,,,,,,,3520.95
2009-08-10,,,,,,,,3382.72
2009-08-11,,,,,,,,3278.93
2009-08-12,,,,,,,,3342.55
2009-08-13,,,,,,,,3364.06
2009-08-14,,,,,,,,3327.39
2009-08-17,,,,,,,,3226.36
2009-08-18,,,,,,,,3259.76
2009-08-19,,,,,,,,3288.81
2009-08-20,,,,,,,,3271.13
2009-08-21,,,,,,,,3316.9
2009-08-24,,,,,,,,3356.48
2009-08-25,,,,,,,,3343.09
2009-08-26,,,,,,,,3307.28
2009-08-27,,,,,,,,3261.07
2009-08-28,,,,,,,,3313.69
2009-08-31,,,,,,,,3265.31
2009-09-01,,,,,,,,3234.49
2009-09-02,,,,,,,,3196.16
2009-09-03,,,,,,,,3211.2
2009-09-04,,,,,,,,3196.11
2009-09-08,,,,,,,,3217.25
2009-09-09,,,,,,,,3228.16
2009-09-10,,,,,,,,3252.82
2009-09-11,,,,,,,,3265.9
2009-09-14,,,,,,,,3253.66
2009-09-15,,,,,,,,3275.05
2009-09-16,,,,,,,,3373.71
2009-09-17,,,,,,,,3405.42
2009-09-18,,,,,,,,3367.75
2009-09-21,,,,,,,,3333.15
2009-09-22,,,,,,,,3337.37
2009-09-23,,,,,,,,3370.63
2009-09-24,,,,,,,,3329.04
2009-09-25,,,,,,,,3273.43
2009-09-28,,,,,,,,3289.4
2009-09-29,,,,,,,,3327.23
2009-09-30,,,,,,,,3326.31
2009-10-01,,,,,,,,3276.38
2009-10-02,,,,,,,,3238.83
2009-10-05,,,,,,,,3277.08
2009-10-06,,,,,,,,3301.52
2009-10-07,,,,,,,,3278.51
2009-10-08,,,,,,,,3298.65
2009-10-09,,,,,,,,3276.73
2009-10-12,,,,,,,,3282.35
2009-10-13,,,,,,,,3275.27
2009-10-14,,,,,,,,3335.98
2009-10-15,,,,,,,,3344.0
2009-10-16,,,,,,,,3323.91
2009-10-19,,,,,,,,3317.11
2009-10-20,,,,,,,,3303.54
2009-10-21,,,,,,,,3306.02
2009-10-22,,,,,,,,3303.13
2009-10-23,,,,,,,,3319.35
2009-10-26,,,,,,,,3302.98
2009-10-27,,,,,,,,3293.26
2009-10-28,,,,,,,,3276.14
2009-10-29,,,,,,,,3296.75
