,close,high,low,open,vol,pct_change,vwap
2003-12-31,27.985437393188477,27.99944777878036,27.870560354536934,27.870560354536934,4473800,,99.76
2004-01-02,27.736055374145508,28.019048361144517,27.70523424993355,27.92098211941726,5544600,-0.8911135300092465,99.53
2004-01-05,27.873348236083984,27.920980101811892,27.685619000990222,27.73605336990318,6723600,0.49499779289616797,99.31
2004-01-06,27.733253479003906,27.778082842313935,27.649195483482618,27.688421978010254,5560800,-0.5026118710012573,98.91
2004-01-07,27.4866886138916,27.64639711914484,27.397027736164944,27.598765245470915,7057000,-0.8890585639329096,98.19
2004-01-08,27.775272369384766,28.002228037097282,27.635177175503244,27.960199051396224,9246200,1.0499036808214068,99.12
2004-01-09,27.918188095092773,28.024659741635592,27.70524266432274,27.70524266432274,9342200,0.5145430216034086,99.73
2004-01-12,28.08910369873047,28.097509073518548,27.85094214976937,27.873357907660477,8234000,0.6122016337719804,99.96
2004-01-13,27.93498992919922,28.103105926914527,27.808905068596445,28.02465079706165,6653600,-0.5486603317222061,99.77
2004-01-14,28.027462005615234,28.156349409594124,27.932198239159504,27.949008989078898,6104200,0.33102598801855176,100.17
2004-01-15,27.88176155090332,28.06668619780972,27.83412753392186,27.993838195714208,5900600,-0.5198489063430789,99.65
2004-01-16,27.73887062072754,28.010655856717758,27.632398957608416,28.010655856717758,8270600,-0.5124888896094526,99.14
2004-01-20,27.64639663696289,27.794897262699795,27.531519641418534,27.57074614113455,6735400,-0.33337328339368977,98.85
2004-01-21,27.90958023071289,27.91239571653545,27.62809178087733,27.642164914817247,7182400,0.9519634591298898,98.65
2004-01-22,27.932109832763672,28.036259222073806,27.656250108120886,27.656250108120886,5299000,0.0807235431867559,99.24
2004-01-23,27.687217712402344,28.005299043997084,27.568993020756952,28.00248570437755,6215800,-0.8767405034118658,98.57
2004-01-26,28.100997924804688,28.143221630004795,27.571798161792135,27.571798161792135,5901200,1.4944810153928678,99.27
2004-01-27,27.918033599853516,28.09818609439992,27.89551400113843,28.02218513322043,5445000,-0.6510954715585715,99.47
2004-01-28,27.760393142700195,28.134771168327227,27.616833424477967,27.918025995595787,6993000,-0.5646545863966179,99.02
2004-01-29,28.430339813232422,28.46130372146963,27.78010203542492,27.81106594366213,11204200,2.4133183816540837,100.12
2004-01-30,28.452861785888672,28.545753518357994,28.289597919291754,28.289597919291754,8466000,0.07921809167319438,101.0
2004-02-02,28.621749877929688,28.69212200074643,28.376854117396185,28.376854117396185,7438400,0.5935715476071302,101.44
2004-02-03,28.717464447021484,28.723095421360714,28.46131095186064,28.514794470145993,6557200,0.3344120100972736,101.63
2004-02-04,29.049617767333984,29.181917730661052,28.683683937530898,28.709016876421327,8633800,1.1566248159730952,102.99
2004-02-05,28.90606689453125,29.153776105452902,28.821619450023466,28.900435919517275,6802000,-0.49415752714019323,103.0
2004-02-06,28.81316566467285,28.939834642212777,28.509157541472607,28.852573886466917,6020200,-0.3213900742614517,101.85
2004-02-09,28.86665153503418,28.914504072903547,28.55701241332133,28.672423749157428,5852600,0.18562996854909475,102.08
2004-02-10,28.810340881347656,28.88071299006985,28.739968772625467,28.768117186597078,4276200,-0.19507165082234268,102.33
2004-02-11,29.049617767333984,29.080581679924883,28.717461189384803,28.762500388639648,5219800,0.8305243140710017,102.63
2004-02-12,28.821609497070312,29.029910401312605,28.73153325624227,28.98205786815736,4224400,-0.7848924970023652,102.44
2004-02-13,28.725900650024414,29.07776125500959,28.69775008355624,28.92294172978143,3767400,-0.3320732211559041,102.3
2004-02-17,29.0271053314209,29.05806924936262,28.739985755522667,28.846952798444107,4502600,1.048547389570631,102.84
2004-02-18,28.9792537689209,29.131257887720277,28.94828984763281,29.11155376940857,5727600,-0.1648513069203661,103.21
2004-02-19,28.83285903930664,29.20160818346593,28.711818932413603,28.91449093907973,6291000,-0.505170805230537,102.94
2004-02-20,28.852575302124023,28.92013195028753,28.72590631836906,28.92013195028753,6376400,0.06838122709407202,102.39
2004-02-23,29.153770446777344,29.190363186914702,28.866653056837567,28.866653056837567,4842000,1.0439107826577532,103.05
2004-02-24,28.649904251098633,29.27480917518283,28.500715663339054,29.139693726359003,8155400,-1.7283054231306383,102.4
2004-02-25,28.90606689453125,29.001771993891527,28.59361435647526,28.68931945583554,5492200,0.8941134364272685,102.64
2004-02-26,29.01302146911621,29.072133800195473,28.81879370443652,28.824424677446142,5511600,0.37000735857701805,102.93
2004-02-27,28.85538673400879,29.11998446362852,28.770939324980837,28.93701865671266,8121800,-0.5433240907887549,102.75
2004-03-01,29.235408782958984,29.235408782958984,28.74561917647108,28.87510368634316,5822000,1.3169882367312091,103.15
2004-03-02,28.745616912841797,29.235406480760272,28.641465356595365,29.235406480760272,8636600,-1.675337854015857,102.42
2004-03-03,28.8413143157959,28.951094669888484,28.57671441229735,28.61612478199008,6323000,0.3329112860728012,102.18
2004-03-04,28.739973068237305,28.891977103506836,28.64708135541926,28.813160673571517,4731600,-0.351375275235255,102.12
2004-03-05,28.644264221191406,28.937012456148842,28.45848082017393,28.66959714991941,7895600,-0.3330164813260539,101.66
2004-03-08,28.844135284423828,29.029916631432965,28.635834335477995,28.644278649307395,5631800,0.6977699328878373,102.73
